case_id,split,class_label,class_id,record_id,chunk_id,balanced_index,chunk_file,chunk_start_sample,chunk_end_sample,snapshot_id,snapshot_start_sample,snapshot_end_sample,snapshot_start_sec,snapshot_end_sec,source_db,snapshot_pred_class,pred_class,snapshot_pred_label,pred_label,pred_valid,class_mem_NSR,class_mem_CHF,class_mem_ARR,class_mem_AFF,beat_count,pnn_match_count,pnn_mismatch_count,dscr_flip_count,dscr_slope_count,ram_code_sum,ram_code_count,rdm_valid_count,rdm_code_sum,rdm_ge10_count,rdm_ge20_count,rdm_ge30_count,rdm_ge40_count,rdm_ge50_count,rdm_ge60_count,rdm_ge70_count,rdm_ge80_count,rdm_ge90_count,rdm_ge100_count,rdm_ge110_count,rdm_ge120_count,rdm_ge130_count,rdm_ge140_count,rdm_ge150_count,ectopic_pair_count,qrs_maf_valid_count,qrs_maf_count,qrs_maf_code_sum,qrs_width_abn_count,qrs_complex_abn_count,qrs_energy_abn_count,qrs_maf_width_sum,qrs_maf_complex_sum,qrs_maf_energy_sum,rbbb_delay_valid_count,rbbb_delay_wide_count,rbbb_delay_terminal_count,rbbb_delay_like_count,rbbb_delay_segment_count,rbbb_delay_applied_count,pre_qrs_bump_count,eerg_gate_count,eerg_applied_count,eerg_pre_qrs_bump_count,eerg_early_count,eerg_ecp_count,eerg_pnn_decision_count,eerg_pnn_mismatch_count,eerg_rdm_valid_count,eerg_rdm_code_sum,strong_event_count,adaptive_event_th,pnn_decision_count,pnn_mismatch_rate_bp,rdm_avg_code_q8,ram_avg_code_q8,qrs_maf_rate_bp,rbbb_like_rate_bp,abnormal_evidence_count,rhythm_irregular_evidence_count,morphology_evidence_count
52,train,CHF,1,chf07,9,18,train/CHF/chf07/chf07_30min_w009.mem,16202000,18001999,15,17102000,17161999,17102.000,17162.000,chfdb,1,1,CHF,CHF,1,-92571623,88241907,-101409416,-91581052,77,70,5,0,488,140,70,75,139,34,20,13,12,11,9,6,6,6,6,4,3,3,3,3,1,77,10,29,10,0,0,4173,0,224,95,0,0,0,0,0,77,0,0,77,1,1,75,5,75,139,2409,6,75,666,474,512,1298,0,37,17,20
52,train,CHF,1,chf07,9,18,train/CHF/chf07/chf07_30min_w009.mem,16202000,18001999,16,17162000,17221999,17162.000,17222.000,chfdb,1,1,CHF,CHF,1,-91846772,72829744,-85559321,-91913709,78,69,7,2,526,135,70,76,156,33,18,12,12,10,9,8,8,8,8,6,6,6,6,6,3,78,3,9,3,0,0,3842,2,231,95,0,0,0,0,0,78,1,1,78,2,3,76,7,76,156,2451,6,76,921,525,493,384,0,26,20,6
52,train,CHF,1,chf07,9,18,train/CHF/chf07/chf07_30min_w009.mem,16202000,18001999,17,17222000,17281999,17222.000,17282.000,chfdb,1,1,CHF,CHF,1,-84753949,66199544,-88367625,-89540719,77,72,3,0,487,144,72,75,212,44,30,27,27,18,15,12,10,8,6,3,3,3,3,3,1,77,3,10,3,0,0,4671,0,239,101,0,1,0,0,0,77,0,0,77,1,1,75,3,75,212,2521,6,75,400,723,512,389,0,28,22,6
52,train,CHF,1,chf07,9,18,train/CHF/chf07/chf07_30min_w009.mem,16202000,18001999,18,17282000,17341999,17282.000,17342.000,chfdb,1,1,CHF,CHF,1,-97956512,33681747,-52993653,-78377302,77,68,6,0,368,130,65,75,394,63,59,57,49,37,27,21,19,17,15,10,5,5,5,5,3,76,5,13,5,0,0,6678,0,235,92,0,0,0,0,0,76,0,0,76,2,3,74,6,75,394,3052,5,74,810,1344,512,649,0,56,46,10
52,train,CHF,1,chf07,9,18,train/CHF/chf07/chf07_30min_w009.mem,16202000,18001999,19,17342000,17401999,17342.000,17402.000,chfdb,1,1,CHF,CHF,1,-74359928,56339028,-88215007,-90138175,76,72,2,0,253,144,72,74,213,48,33,33,30,18,15,11,10,9,4,2,0,0,0,0,0,76,2,6,2,0,0,4450,0,225,97,0,0,0,0,0,76,0,0,76,0,0,74,2,74,213,2366,6,74,270,736,512,263,0,24,20,4
52,train,CHF,1,chf07,9,18,train/CHF/chf07/chf07_30min_w009.mem,16202000,18001999,20,17402000,17461999,17402.000,17462.000,chfdb,1,1,CHF,CHF,1,-72807901,54030701,-85848277,-91334589,77,66,9,6,314,132,66,75,245,42,27,25,24,19,15,12,12,12,10,10,10,9,9,9,5,77,6,19,6,0,0,4151,6,201,87,0,0,0,0,0,77,1,1,77,3,5,75,9,75,245,2405,6,75,1200,836,512,779,0,45,33,12
52,train,CHF,1,chf07,9,18,train/CHF/chf07/chf07_30min_w009.mem,16202000,18001999,21,17462000,17521999,17462.000,17522.000,chfdb,1,1,CHF,CHF,1,-85804020,93534661,-106357021,-98057679,78,72,4,0,609,178,72,76,137,34,20,14,12,9,8,7,6,5,5,4,4,3,3,3,1,78,7,20,7,0,0,4136,0,223,97,0,0,0,0,0,78,0,0,78,1,1,76,4,76,137,2455,6,76,526,461,632,897,0,28,14,14
52,train,CHF,1,chf07,9,18,train/CHF/chf07/chf07_30min_w009.mem,16202000,18001999,22,17522000,17581999,17522.000,17582.000,chfdb,1,1,CHF,CHF,1,-105659897,41389458,-78370550,-54709538,78,64,12,0,579,128,64,76,330,46,34,32,31,28,26,24,24,21,17,11,9,9,9,9,1,78,8,21,8,0,0,8061,0,209,89,0,0,0,0,0,78,0,0,78,2,1,76,12,76,330,3753,4,76,1578,1111,512,1025,0,57,41,16
52,train,CHF,1,chf07,9,18,train/CHF/chf07/chf07_30min_w009.mem,16202000,18001999,23,17582000,17641999,17582.000,17642.000,chfdb,1,1,CHF,CHF,1,-124124296,-8744243,-39192136,-25651619,80,56,22,2,533,116,56,78,570,58,53,52,50,47,46,44,44,38,30,25,22,21,20,20,9,80,24,64,24,0,0,9024,0,199,106,0,2,0,0,0,80,0,0,80,10,9,78,22,78,570,4065,4,78,2820,1870,530,3000,0,126,78,48
52,train,CHF,1,chf07,9,18,train/CHF/chf07/chf07_30min_w009.mem,16202000,18001999,24,17642000,17701999,17642.000,17702.000,chfdb,1,1,CHF,CHF,1,-62749327,-15609607,-30524919,-90358766,80,74,4,1,11,164,74,78,214,59,40,25,16,11,10,9,9,8,5,5,5,4,4,4,2,80,13,44,13,0,0,5971,1,280,107,0,34,0,0,0,80,0,0,80,1,2,78,4,78,214,1610,8,78,512,702,567,1625,0,43,17,26
52,train,CHF,1,chf07,9,18,train/CHF/chf07/chf07_30min_w009.mem,16202000,18001999,25,17702000,17761999,17702.000,17762.000,chfdb,1,1,CHF,CHF,1,-76004738,39433154,-62978828,-96373730,77,72,3,1,18,186,72,75,95,30,14,10,7,4,3,3,3,3,3,3,3,3,3,3,1,77,0,0,0,0,0,7067,1,280,102,0,34,0,0,0,77,0,0,77,1,1,75,3,75,95,3652,6,75,400,324,661,0,0,8,8,0
52,train,CHF,1,chf07,9,18,train/CHF/chf07/chf07_30min_w009.mem,16202000,18001999,26,17762000,17821999,17762.000,17822.000,chfdb,1,1,CHF,CHF,1,-53541352,-14751812,-43529756,-86332155,78,70,6,3,31,140,70,76,248,57,43,29,22,17,14,13,9,8,6,6,6,6,6,6,3,78,2,6,2,0,0,5798,3,276,109,0,32,0,0,0,78,1,1,78,2,3,76,6,76,248,1710,8,76,789,835,512,256,0,30,26,4
52,train,CHF,1,chf07,9,18,train/CHF/chf07/chf07_30min_w009.mem,16202000,18001999,27,17822000,17881999,17822.000,17882.000,chfdb,1,1,CHF,CHF,1,-48891301,-27489343,-36145603,-85366884,79,72,5,3,33,144,72,77,204,58,38,29,13,8,8,7,6,6,6,5,5,5,5,5,3,79,0,0,0,0,0,6309,3,291,138,0,23,0,0,0,79,1,1,79,2,3,77,5,77,204,1960,8,77,649,678,512,0,0,16,16,0
52,train,CHF,1,chf07,9,18,train/CHF/chf07/chf07_30min_w009.mem,16202000,18001999,28,17882000,17941999,17882.000,17942.000,chfdb,1,1,CHF,CHF,1,-89684691,67432040,-76555831,-97948694,79,71,6,1,16,210,71,77,130,27,12,10,9,9,7,7,7,6,6,6,6,6,6,6,1,79,3,7,3,0,0,7339,1,288,115,0,37,0,0,0,79,0,0,79,3,1,77,6,77,130,3787,6,77,779,432,757,379,0,22,16,6
52,train,CHF,1,chf07,9,18,train/CHF/chf07/chf07_30min_w009.mem,16202000,18001999,29,17942000,18001999,17942.000,18002.000,chfdb,2,2,ARR,ARR,1,-66642608,-28700096,-13207768,-90760102,79,71,6,2,28,196,71,77,196,58,34,19,14,10,7,6,6,6,6,6,6,6,6,6,3,79,1,6,1,0,0,5634,2,287,112,0,34,0,0,0,79,1,1,79,2,3,77,6,77,196,1776,8,77,779,651,706,126,0,21,19,2
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,0,16202000,16261999,16202.000,16262.000,chfdb,1,1,CHF,CHF,1,-81267055,75547986,-102195757,-90219809,81,78,1,0,25,292,78,79,78,35,8,6,3,3,3,3,3,3,3,3,2,1,1,1,0,81,0,0,0,0,0,4323,0,184,81,0,0,0,0,0,81,0,0,81,0,0,79,1,79,78,3670,4,79,126,252,958,0,0,4,4,0
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,1,16262000,16321999,16262.000,16322.000,chfdb,1,1,CHF,CHF,1,-57812836,50790670,-112919260,-76228790,82,79,1,2,42,118,79,80,81,32,12,7,6,3,3,3,3,3,3,2,1,1,1,1,0,82,0,0,0,0,0,3557,2,183,82,0,0,0,0,0,82,0,0,82,0,0,80,1,80,81,2182,8,80,125,259,382,0,0,4,4,0
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,2,16322000,16381999,16322.000,16382.000,chfdb,1,1,CHF,CHF,1,-22515694,34489648,-131952833,-76477572,80,76,2,2,20,54,76,78,94,29,13,6,6,6,6,5,5,3,3,3,3,2,2,2,0,80,1,4,1,0,0,4240,2,182,80,0,0,0,0,0,80,0,0,80,0,0,78,2,78,94,3590,4,78,256,308,181,125,0,10,8,2
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,3,16382000,16441999,16382.000,16442.000,chfdb,1,1,CHF,CHF,1,-91422412,85302277,-107683008,-83635256,83,74,6,0,51,0,74,81,124,33,13,6,6,6,6,6,6,6,6,6,6,6,6,6,3,82,1,0,1,0,0,3545,0,190,82,0,0,0,0,0,82,1,1,82,2,3,80,6,81,124,2177,8,80,750,391,0,120,0,17,15,2
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,4,16442000,16501999,16442.000,16502.000,chfdb,1,1,CHF,CHF,1,-78964901,58865486,-89704646,-85910983,82,70,10,2,80,87,70,80,188,33,17,12,11,11,11,11,11,11,11,11,11,11,9,7,4,82,1,7,1,0,0,3915,1,217,82,0,0,0,0,0,82,1,1,82,3,4,80,10,80,188,2915,6,80,1250,601,318,121,0,27,25,2
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,5,16502000,16561999,16502.000,16562.000,chfdb,1,1,CHF,CHF,1,-79663698,71714721,-111487360,-78161265,81,79,0,0,48,53,79,79,46,34,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,3524,0,201,81,0,0,0,0,0,80,0,0,80,0,0,79,0,79,46,2184,8,79,0,149,171,0,0,0,0,0
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,6,16562000,16621999,16562.000,16622.000,chfdb,1,1,CHF,CHF,1,-110113173,53837460,-61028001,-81201617,81,70,9,2,216,29,70,79,196,45,20,13,13,12,11,11,10,10,10,9,9,8,8,7,4,81,2,17,2,0,0,4434,2,219,81,0,1,0,0,0,81,1,1,81,4,4,79,9,79,196,3801,4,79,1139,635,106,246,0,29,25,4
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,7,16622000,16681999,16622.000,16682.000,chfdb,1,1,CHF,CHF,1,-83276665,107062006,-123817756,-96536401,85,81,2,0,9,229,81,83,103,27,11,8,8,8,8,7,6,6,4,2,2,2,2,2,0,85,1,3,1,0,0,3638,0,186,86,0,0,0,0,0,85,0,0,85,0,0,83,2,83,103,2221,8,83,240,317,723,117,0,12,10,2
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,8,16682000,16741999,16682.000,16742.000,chfdb,1,1,CHF,CHF,1,-73477395,92031765,-122827621,-91607189,85,82,1,0,9,168,82,83,47,25,7,3,3,3,1,1,1,1,1,1,0,0,0,0,0,85,0,0,0,0,0,3672,0,180,85,0,0,0,0,0,85,0,0,85,0,0,83,1,83,47,2179,8,83,120,144,524,0,0,4,4,0
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,9,16742000,16801999,16742.000,16802.000,chfdb,1,1,CHF,CHF,1,-67512704,45340084,-102578506,-70748448,85,76,7,4,86,73,76,83,143,35,12,9,9,8,8,8,7,7,7,7,7,7,6,6,3,85,0,0,0,0,0,3753,4,198,85,0,0,0,0,0,85,1,1,85,2,3,83,7,83,143,2258,8,83,843,441,245,0,0,18,18,0
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,10,16802000,16861999,16802.000,16862.000,chfdb,1,1,CHF,CHF,1,-82912582,82840712,-121403241,-76145355,83,79,2,0,84,62,79,81,64,29,9,2,2,2,2,2,2,2,2,2,2,2,2,2,0,83,0,0,0,0,0,3643,0,200,84,0,0,0,0,0,83,0,0,83,0,0,81,2,81,64,2319,8,81,246,202,200,0,0,4,4,0
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,11,16862000,16921999,16862.000,16922.000,chfdb,1,1,CHF,CHF,1,-89673686,85681464,-112209890,-80991077,81,78,1,0,7,77,78,79,67,28,8,3,3,3,3,3,3,3,3,3,1,1,1,1,0,81,0,0,0,0,0,3868,0,170,81,0,0,0,0,0,81,0,0,81,0,0,79,1,79,67,2912,6,79,126,217,252,0,0,4,4,0
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,12,16922000,16981999,16922.000,16982.000,chfdb,1,1,CHF,CHF,1,-79817448,71446225,-112616034,-76566563,85,83,0,0,35,121,83,83,61,36,16,5,2,2,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,3700,0,198,85,0,0,0,0,0,85,0,0,85,0,0,83,0,83,61,2145,8,83,0,188,373,0,0,2,2,0
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,13,16982000,17041999,16982.000,17042.000,chfdb,1,1,CHF,CHF,1,-80018606,85411828,-110477608,-91650063,84,76,6,0,2,220,76,82,126,34,15,9,6,6,6,6,6,6,6,6,6,6,4,4,3,84,0,0,0,0,0,3536,0,194,84,0,0,0,0,0,84,1,1,84,2,3,82,6,82,126,1893,8,82,731,393,741,0,0,15,15,0
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,14,17042000,17101999,17042.000,17102.000,chfdb,1,1,CHF,CHF,1,-45304017,23299729,-93879802,-81383556,85,77,6,1,27,261,77,83,161,47,23,13,9,8,7,6,6,6,6,6,6,6,6,6,3,85,0,0,0,0,0,3601,1,199,85,0,0,0,0,0,85,1,1,85,2,3,83,6,83,161,2073,8,83,722,496,867,0,0,17,17,0
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,15,17102000,17161999,17102.000,17162.000,chfdb,1,1,CHF,CHF,1,-49300698,9920658,-85994518,-72573991,84,71,11,3,46,228,71,82,236,41,24,19,17,17,14,13,12,12,12,11,11,11,11,11,2,84,2,13,2,0,0,4604,3,206,84,0,0,0,0,0,84,0,0,84,6,2,82,11,82,236,3525,4,82,1341,736,822,238,0,34,30,4
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,16,17162000,17221999,17162.000,17222.000,chfdb,1,1,CHF,CHF,1,-91937301,104930241,-117785021,-90015761,90,80,8,0,25,214,80,88,134,25,10,8,8,8,8,8,8,8,8,8,8,7,7,5,4,90,0,0,0,0,0,4541,0,198,92,0,0,0,0,0,90,1,1,90,2,4,88,8,88,134,3971,4,88,909,389,684,0,0,20,20,0
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,17,17222000,17281999,17222.000,17282.000,chfdb,1,1,CHF,CHF,1,-91154038,60885243,-73420439,-93298528,81,72,7,0,0,206,72,79,174,38,21,15,12,11,10,10,9,8,8,7,7,7,7,4,1,81,1,9,1,0,0,3468,0,184,82,0,0,0,0,0,81,0,0,81,1,1,79,7,79,174,1893,8,79,886,563,732,123,0,21,19,2
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,18,17282000,17341999,17282.000,17342.000,chfdb,1,1,CHF,CHF,1,-59397613,7496943,-74980731,-71094016,77,71,4,1,22,71,71,75,136,48,22,10,7,6,6,6,6,4,4,4,4,3,3,3,1,77,0,0,0,0,0,3245,1,163,77,0,0,0,0,0,77,0,0,77,1,1,75,4,75,136,1808,8,75,533,464,256,0,0,11,11,0
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,19,17342000,17401999,17342.000,17402.000,chfdb,1,1,CHF,CHF,1,-90947704,71553051,-94201858,-83674148,77,72,3,0,4,72,72,75,89,32,14,6,4,3,3,3,3,3,3,3,3,3,3,3,1,77,0,0,0,0,0,3260,0,156,77,0,0,0,0,0,77,0,0,77,1,1,75,3,75,89,1790,8,75,400,303,256,0,0,7,7,0
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,20,17402000,17461999,17402.000,17462.000,chfdb,1,1,CHF,CHF,1,-43716748,34273415,-105443428,-81435710,77,71,4,2,27,70,71,75,123,31,14,9,8,7,7,7,7,6,5,5,5,4,4,4,2,77,1,5,1,0,0,3833,2,167,77,0,0,0,0,0,77,0,0,77,1,2,75,4,75,123,3006,5,75,533,419,252,129,0,15,13,2
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,21,17462000,17521999,17462.000,17522.000,chfdb,1,1,CHF,CHF,1,-38188022,-510688,-85373867,-71911818,78,68,8,3,52,63,68,76,194,38,18,16,15,14,13,10,10,10,9,9,8,8,8,8,3,78,0,0,0,0,0,3347,3,174,79,0,0,0,0,0,78,1,1,78,2,3,76,8,76,194,1934,8,76,1052,653,237,0,0,25,25,0
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,22,17522000,17581999,17522.000,17582.000,chfdb,1,1,CHF,CHF,1,-91188784,50891553,-81029805,-77339914,77,71,4,0,9,67,71,75,138,41,20,8,8,8,7,7,6,5,5,5,5,5,4,4,1,77,0,0,0,0,0,3307,0,163,77,0,0,0,0,0,77,0,0,77,1,1,75,4,75,138,1809,8,75,533,471,241,0,0,13,13,0
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,23,17582000,17641999,17582.000,17642.000,chfdb,1,1,CHF,CHF,1,-82003079,57120118,-92206889,-81301179,74,71,1,0,0,69,71,72,78,36,13,4,3,3,3,3,3,3,2,1,1,1,1,1,0,74,0,0,0,0,0,3470,0,154,74,0,0,0,0,0,74,0,0,74,0,0,72,1,72,78,2417,6,72,138,277,248,0,0,4,4,0
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,24,17642000,17701999,17642.000,17702.000,chfdb,1,1,CHF,CHF,1,-74996810,68181471,-106984289,-83646271,75,73,0,0,0,72,73,73,37,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,3169,0,150,75,0,0,0,0,0,75,0,0,75,0,0,73,0,73,37,1727,8,73,0,129,252,0,0,0,0,0
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,25,17702000,17761999,17702.000,17762.000,chfdb,1,1,CHF,CHF,1,-85675022,69608035,-92488846,-88459970,77,72,3,0,0,72,72,75,98,32,15,5,5,5,5,4,4,4,4,3,3,3,3,3,1,77,1,3,1,0,0,3641,0,157,77,0,0,0,0,0,77,0,0,77,1,1,75,3,75,98,2531,6,75,400,334,256,129,0,11,9,2
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,26,17762000,17821999,17762.000,17822.000,chfdb,1,1,CHF,CHF,1,-91409364,79123417,-100938820,-83846272,77,72,3,0,0,72,72,75,93,30,10,6,6,5,5,4,4,4,4,3,3,3,3,3,1,77,0,0,0,0,0,3542,0,154,77,0,0,0,0,0,77,0,0,77,1,1,75,3,75,93,2504,6,75,400,317,256,0,0,9,9,0
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,27,17822000,17881999,17822.000,17882.000,chfdb,1,1,CHF,CHF,1,-45877193,32587161,-104696406,-79204081,79,75,2,1,29,150,75,77,80,36,12,6,3,3,2,2,2,2,2,2,2,2,2,2,0,79,0,0,0,0,0,3308,1,200,80,0,0,0,0,0,79,0,0,79,0,0,77,2,77,80,2120,8,77,259,265,512,0,0,5,5,0
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,28,17882000,17941999,17882.000,17942.000,chfdb,1,1,CHF,CHF,1,-69264525,83197337,-116503910,-93699493,79,77,0,0,0,155,77,77,36,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,3909,0,175,79,0,0,0,0,0,79,0,0,79,0,0,77,0,77,36,3248,4,77,0,119,515,0,0,0,0,0
54,train,CHF,1,chf08,9,20,train/CHF/chf08/chf08_30min_w009.mem,16202000,18001999,29,17942000,18001999,17942.000,18002.000,chfdb,1,1,CHF,CHF,1,-79000989,85347295,-114363427,-89668179,82,80,0,0,0,160,80,80,33,27,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,3353,0,183,82,0,0,0,0,0,82,0,0,82,0,0,80,0,80,33,2052,8,80,0,105,512,0,0,0,0,0
58,train,CHF,1,chf10,9,24,train/CHF/chf10/chf10_30min_w009.mem,16202000,18001999,0,16202000,16261999,16202.000,16262.000,chfdb,1,1,CHF,CHF,1,-110592518,165189578,-184290188,-66049173,123,121,0,0,393,120,120,121,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,3813,0,287,123,0,0,0,0,0,122,0,0,122,0,0,121,0,121,14,2197,10,121,0,29,256,0,0,0,0,0
58,train,CHF,1,chf10,9,24,train/CHF/chf10/chf10_30min_w009.mem,16202000,18001999,1,16262000,16321999,16262.000,16322.000,chfdb,1,1,CHF,CHF,1,-107220913,183196802,-197221209,-72798825,122,120,0,0,357,120,120,120,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,3429,0,282,122,0,0,0,0,0,122,0,0,122,0,0,120,0,120,4,2031,10,120,0,8,256,0,0,0,0,0
58,train,CHF,1,chf10,9,24,train/CHF/chf10/chf10_30min_w009.mem,16202000,18001999,2,16322000,16381999,16322.000,16382.000,chfdb,1,1,CHF,CHF,1,-111943586,156091584,-177959588,-62634028,123,121,0,0,274,120,121,121,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,3168,0,279,123,0,0,0,0,0,123,0,0,123,0,0,121,0,121,19,1833,10,121,0,40,253,0,0,0,0,0
58,train,CHF,1,chf10,9,24,train/CHF/chf10/chf10_30min_w009.mem,16202000,18001999,3,16382000,16441999,16382.000,16442.000,chfdb,1,1,CHF,CHF,1,-107359280,184156672,-198148336,-72519363,123,121,0,0,209,118,120,121,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,4253,0,240,123,0,0,0,0,0,122,0,0,122,0,0,121,0,121,4,2965,8,121,0,8,251,0,0,0,0,0
58,train,CHF,1,chf10,9,24,train/CHF/chf10/chf10_30min_w009.mem,16202000,18001999,4,16442000,16501999,16442.000,16502.000,chfdb,1,1,CHF,CHF,1,-97670153,179459724,-191436591,-85281491,122,120,0,0,675,385,119,120,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,4733,0,353,121,0,0,0,0,0,121,0,0,121,0,0,120,0,120,6,3659,8,120,0,12,828,0,0,0,0,0
58,train,CHF,1,chf10,9,24,train/CHF/chf10/chf10_30min_w009.mem,16202000,18001999,5,16502000,16561999,16502.000,16562.000,chfdb,1,1,CHF,CHF,1,-101662172,181808945,-193117373,-81998039,122,120,0,0,1096,254,120,120,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,4375,0,343,122,0,0,0,0,0,122,0,0,122,0,0,120,0,120,6,3062,10,120,0,12,541,0,0,0,0,0
58,train,CHF,1,chf10,9,24,train/CHF/chf10/chf10_30min_w009.mem,16202000,18001999,6,16562000,16621999,16562.000,16622.000,chfdb,1,1,CHF,CHF,1,-107060025,177679690,-192620140,-73463518,122,119,0,0,1100,225,119,120,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,4348,0,341,121,0,0,0,0,0,121,0,0,121,0,0,119,0,120,6,3005,10,119,0,12,484,0,0,0,0,0
58,train,CHF,1,chf10,9,24,train/CHF/chf10/chf10_30min_w009.mem,16202000,18001999,7,16622000,16681999,16622.000,16682.000,chfdb,1,1,CHF,CHF,1,-108019472,174010486,-190446300,-71307340,123,121,0,0,1046,230,121,121,12,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,2747,0,338,123,0,0,0,0,0,122,0,0,122,0,0,121,0,121,12,1704,12,121,0,25,486,0,0,0,0,0
58,train,CHF,1,chf10,9,24,train/CHF/chf10/chf10_30min_w009.mem,16202000,18001999,8,16682000,16741999,16682.000,16742.000,chfdb,1,1,CHF,CHF,1,-108752878,173170936,-189573238,-70691329,122,120,0,0,1068,200,120,120,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,2755,0,349,122,0,0,0,0,0,122,0,0,122,0,0,120,0,120,9,1679,12,120,0,19,426,0,0,0,0,0
58,train,CHF,1,chf10,9,24,train/CHF/chf10/chf10_30min_w009.mem,16202000,18001999,9,16742000,16801999,16742.000,16802.000,chfdb,1,1,CHF,CHF,1,-110456979,161708629,-181234398,-66875648,122,120,0,0,1044,193,120,120,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,4326,0,335,122,0,0,0,0,0,121,0,0,121,0,0,120,0,120,15,2940,10,120,0,32,411,0,0,0,0,0
58,train,CHF,1,chf10,9,24,train/CHF/chf10/chf10_30min_w009.mem,16202000,18001999,10,16802000,16861999,16802.000,16862.000,chfdb,1,1,CHF,CHF,1,-108519492,167790832,-186147430,-69376340,122,120,0,0,910,219,120,120,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,1,2,1,0,0,2289,0,334,122,0,0,0,0,0,122,0,0,122,0,0,120,0,120,12,1550,12,120,0,25,467,81,0,2,0,2
