case_id,split,class_label,class_id,record_id,chunk_id,balanced_index,chunk_file,snapshot_id,snapshot_pred_class,snapshot_pred_label,pred_valid,class_mem_NSR,class_mem_CHF,class_mem_ARR,class_mem_AFF,beat_count,pnn_match_count,pnn_mismatch_count,dscr_flip_count,dscr_slope_count,ram_code_sum,ram_code_count,rdm_valid_count,rdm_code_sum,ectopic_pair_count,qrs_maf_count,qrs_width_abn_count,qrs_complex_abn_count,qrs_energy_abn_count,rbbb_delay_like_count,rbbb_delay_applied_count,pre_qrs_bump_count,abnormal_evidence_count,rhythm_irregular_evidence_count,morphology_evidence_count,pnn_decision_count,pnn_mismatch_rate_bp,rdm_avg_code_q8,ram_avg_code_q8,qrs_maf_rate_bp,v2_eerg_like_removed
34,train,ARR,2,207,0,17,train/ARR/207/207_30min_w000.mem,6,1,CHF,1,-121472949,44085789,-26363456,-94550518,77,69,6,0,393,77,69,75,222,0,4,2,0,3,1,0,77,16,228,10,75,800,757,285,519,0
34,train,ARR,2,207,0,17,train/ARR/207/207_30min_w000.mem,7,2,ARR,1,-159090790,-17094612,-5600820,-20427526,97,65,30,0,370,223,65,95,635,13,19,17,0,4,1,0,97,84,678,41,95,3157,1711,878,1958,0
34,train,ARR,2,207,0,17,train/ARR/207/207_30min_w000.mem,8,1,CHF,1,-89025503,8012979,-5124282,-112031324,79,72,5,0,652,423,72,77,211,2,5,0,0,5,0,0,79,17,218,10,77,649,701,1504,632,0
34,train,ARR,2,207,0,17,train/ARR/207/207_30min_w000.mem,9,1,CHF,1,-82509998,22801543,-42123785,-96205886,74,72,0,0,240,124,72,72,122,0,1,1,0,0,0,0,74,2,122,2,72,0,433,440,135,0
34,train,ARR,2,207,0,17,train/ARR/207/207_30min_w000.mem,10,1,CHF,1,-91826959,14809366,-27524398,-93477873,71,69,0,0,434,68,69,69,136,0,0,0,0,0,0,0,71,0,136,0,69,0,504,252,0,0
34,train,ARR,2,207,0,17,train/ARR/207/207_30min_w000.mem,11,1,CHF,1,-82850874,4136786,-24916728,-95147550,69,67,0,0,381,125,67,67,130,0,2,2,0,0,0,0,69,4,130,4,67,0,496,477,289,0
34,train,ARR,2,207,0,17,train/ARR/207/207_30min_w000.mem,12,1,CHF,1,-78486522,3126731,-22706950,-100224938,67,65,0,0,327,126,65,65,140,0,1,1,0,0,0,0,67,2,140,2,65,0,551,496,149,0
34,train,ARR,2,207,0,17,train/ARR/207/207_30min_w000.mem,13,1,CHF,1,-83380346,314178,-21061749,-94484162,63,61,0,0,334,82,61,61,150,0,0,0,0,0,0,0,63,0,150,0,61,0,629,344,0,0
34,train,ARR,2,207,0,17,train/ARR/207/207_30min_w000.mem,14,1,CHF,1,-53259934,3543779,-53401065,-93523501,63,61,0,0,194,80,61,61,130,0,0,0,0,0,0,0,63,0,130,0,61,0,545,335,0,0
34,train,ARR,2,207,0,17,train/ARR/207/207_30min_w000.mem,15,1,CHF,1,-64485727,4066524,-40370684,-96542369,62,60,0,0,226,101,60,60,140,0,0,0,0,0,0,0,62,0,140,0,60,0,597,430,0,0
34,train,ARR,2,207,0,17,train/ARR/207/207_30min_w000.mem,16,1,CHF,1,-75946524,11108748,-38226254,-94121267,62,58,2,0,198,103,58,60,168,0,0,0,0,0,0,0,62,2,170,0,60,333,716,454,0,0
34,train,ARR,2,207,0,17,train/ARR/207/207_30min_w000.mem,17,1,CHF,1,-59811297,-899633,-40967650,-95501108,62,60,0,0,229,114,60,60,159,0,0,0,0,0,0,0,62,0,159,0,60,0,678,486,0,0
34,train,ARR,2,207,0,17,train/ARR/207/207_30min_w000.mem,18,1,CHF,1,-51407004,10730415,-60178706,-95252518,62,60,0,0,166,86,60,60,127,0,0,0,0,0,0,0,62,0,127,0,60,0,541,366,0,0
34,train,ARR,2,207,0,17,train/ARR/207/207_30min_w000.mem,19,1,CHF,1,-63745620,-2802632,-40730377,-90676558,62,60,0,0,243,59,60,60,150,0,0,0,0,0,0,0,62,0,150,0,60,0,640,251,0,0
34,train,ARR,2,207,0,17,train/ARR/207/207_30min_w000.mem,20,1,CHF,1,-64705121,8155800,-44283361,-96279060,61,59,0,0,237,59,59,59,127,0,0,0,0,0,0,0,61,0,127,0,59,0,551,256,0,0
34,train,ARR,2,207,0,17,train/ARR/207/207_30min_w000.mem,21,1,CHF,1,-54143030,3441137,-53794590,-92433253,62,60,0,0,242,59,60,60,123,0,0,0,0,0,0,0,62,0,123,0,60,0,524,251,0,0
34,train,ARR,2,207,0,17,train/ARR/207/207_30min_w000.mem,22,1,CHF,1,-58383826,15677357,-57233794,-96324770,61,59,0,0,182,59,59,59,134,0,0,0,0,0,0,0,61,0,134,0,59,0,581,256,0,0
34,train,ARR,2,207,0,17,train/ARR/207/207_30min_w000.mem,23,1,CHF,1,-59660490,2271246,-48455721,-91475997,61,59,0,0,124,57,59,59,129,0,0,0,0,0,0,0,61,0,129,0,59,0,559,247,0,0
34,train,ARR,2,207,0,17,train/ARR/207/207_30min_w000.mem,24,1,CHF,1,-53184829,-8085152,-41308618,-94975526,61,59,0,0,33,57,59,59,137,0,1,1,0,0,0,0,61,2,137,2,59,0,594,247,163,0
34,train,ARR,2,207,0,17,train/ARR/207/207_30min_w000.mem,25,2,ARR,1,-84777687,-53027217,-5165804,-56232953,95,73,20,9,129,484,73,93,497,12,46,44,0,3,5,0,95,130,529,107,93,2150,1368,1697,4842,0
34,train,ARR,2,207,0,17,train/ARR/207/207_30min_w000.mem,26,3,AFF,1,-98801928,-108659674,-4280079,11131668,68,28,38,0,0,187,28,66,648,13,39,39,0,0,1,0,68,130,699,79,66,5757,2513,1709,5735,0
34,train,ARR,2,207,0,17,train/ARR/207/207_30min_w000.mem,27,2,ARR,1,-67373568,-50401436,22122369,-98467921,60,45,13,0,3,329,45,58,353,6,9,9,0,1,0,0,60,38,372,19,58,2241,1558,1871,1500,0
34,train,ARR,2,207,0,17,train/ARR/207/207_30min_w000.mem,28,2,ARR,1,-67249381,-32926367,1232868,-98591346,62,51,9,0,5,352,51,60,288,1,8,8,0,0,0,0,62,26,298,16,60,1500,1228,1766,1290,0
34,train,ARR,2,207,0,17,train/ARR/207/207_30min_w000.mem,29,1,CHF,1,-81833846,-27058578,-30933379,-62391436,111,100,9,0,366,796,100,109,293,1,1,1,0,0,0,0,111,12,303,2,109,825,688,2037,90,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,0,3,AFF,1,-77776197,-51683400,-37518654,-29910466,106,74,30,146,2996,1152,74,104,736,3,27,21,0,11,5,0,106,97,769,210,104,2884,1811,3985,2547,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,1,3,AFF,1,-114109446,-47042910,-18554211,-6815876,93,51,40,123,2698,693,49,91,819,13,30,3,0,29,3,0,92,118,872,188,91,4395,2304,3620,3260,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,2,3,AFF,1,-137432509,-89511896,1838947,21330460,100,33,65,122,2702,488,33,98,1175,29,33,28,0,7,6,0,100,168,1269,196,98,6632,3069,3785,3300,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,3,2,ARR,1,-83965419,-87489921,6075252,-23155342,80,43,35,137,2518,646,43,78,667,15,10,1,0,9,8,0,79,78,717,165,78,4487,2189,3845,1265,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,4,1,CHF,1,-101719797,1116944,-15830738,-68820974,103,82,19,131,2763,1291,83,101,617,6,41,9,0,33,15,0,103,123,642,229,101,1881,1563,3981,3980,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,5,2,ARR,1,-96077723,-77011656,-1061408,-20670762,109,76,31,155,2887,1136,76,107,735,12,29,24,0,11,9,0,109,116,778,228,107,2897,1758,3826,2660,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,6,2,ARR,1,-78859030,-63410181,-17779496,-31140646,96,64,30,143,2957,967,64,94,651,6,20,1,0,19,2,0,96,78,687,185,94,3191,1772,3868,2083,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,7,2,ARR,1,-110941048,-77943017,8831985,-18083531,95,24,69,97,2751,349,24,93,1199,36,28,16,0,15,2,0,95,166,1304,158,93,7419,3300,3722,2947,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,8,2,ARR,1,-148235202,-88762375,42490828,-9301574,94,16,76,64,2299,202,16,92,1276,40,21,14,0,7,0,0,94,158,1392,106,92,8260,3550,3232,2234,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,9,2,ARR,1,-125956187,-81659984,13200911,-8701158,97,30,65,86,2761,452,28,95,1218,35,17,14,0,4,1,0,97,136,1318,122,95,6842,3282,4132,1752,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,10,3,AFF,1,-93230466,-82245044,-29552413,10549517,101,65,34,136,3053,1057,65,99,819,9,16,7,0,11,1,0,101,78,862,171,99,3434,2117,4162,1584,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,11,3,AFF,1,-130218371,-94073316,1540174,16909065,98,25,71,100,2901,391,25,96,1241,23,24,22,0,2,2,0,98,144,1335,150,96,7395,3309,4003,2448,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,12,3,AFF,1,-128366814,-79559374,-9561447,15686561,96,26,68,95,2806,393,25,94,1235,25,11,4,0,9,0,0,95,117,1328,119,94,7234,3363,4024,1157,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,13,2,ARR,1,-148652580,-93509230,33000246,3057219,97,17,78,105,2918,265,17,95,1305,30,26,22,0,4,3,0,97,163,1413,160,95,8210,3516,3990,2680,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,14,3,AFF,1,-115836870,-78243036,-44575842,43010512,99,51,46,124,2934,847,51,97,923,10,14,8,0,8,1,0,99,87,979,155,97,4742,2435,4251,1414,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,15,3,AFF,1,-89975094,-67339887,-33654416,438824,98,63,33,114,2687,1034,63,96,764,9,25,6,0,21,0,0,98,94,806,166,96,3437,2037,4201,2551,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,16,3,AFF,1,-111133886,-70955395,-17481401,7506522,93,55,36,99,2481,759,55,91,768,9,29,10,0,20,0,0,93,104,813,158,91,3956,2160,3532,3118,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,17,2,ARR,1,-77177739,-71500233,-21328651,-21876651,95,64,29,113,2634,1019,64,93,686,5,21,6,0,18,0,0,95,79,720,158,93,3118,1888,4076,2210,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,18,1,CHF,1,-35030227,-27827049,-49623607,-79077422,91,79,10,115,2517,1143,79,89,528,6,18,2,0,16,0,0,91,52,544,151,89,1123,1518,3703,1978,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,19,2,ARR,1,-38534059,-61945408,-28332621,-67553155,104,93,9,167,2970,1281,92,102,360,4,15,6,0,10,0,0,104,44,373,198,102,882,903,3564,1442,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,20,2,ARR,1,-73881882,-96957353,45186901,-71302429,91,63,26,177,3120,1349,63,89,524,14,17,13,0,5,12,0,91,87,564,224,89,2921,1507,5481,1868,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,21,2,ARR,1,-57783518,-86691506,6307047,-55183254,86,62,22,159,2914,1162,62,84,486,8,8,0,0,8,5,0,86,51,516,180,84,2619,1481,4797,930,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,22,2,ARR,1,-52251679,-63055828,-14827262,-61543082,93,73,18,157,2881,1206,73,91,499,4,18,2,0,17,4,0,93,63,521,198,91,1978,1403,4229,1935,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,23,2,ARR,1,-63571842,-83659973,12049611,-60571148,92,70,20,120,2405,1064,70,90,546,6,18,14,0,5,0,0,92,63,572,157,90,2222,1553,3891,1956,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,24,0,NSR,1,-1275040,-60248118,-40365585,-91466602,100,94,4,148,2878,1593,94,98,400,0,25,10,0,18,1,0,100,58,404,202,98,408,1044,4338,2500,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,25,2,ARR,1,-69322349,-59922625,6944270,-70873695,100,78,20,159,3148,1450,78,98,536,6,22,12,0,17,10,0,100,87,562,220,98,2040,1400,4758,2200,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,26,2,ARR,1,-29201027,-63117134,-25079287,-72759464,91,75,14,114,2647,1072,75,89,510,5,18,6,0,12,1,0,91,56,529,151,89,1573,1466,3659,1978,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,27,2,ARR,1,-86544232,-85856147,778510,-20212626,92,54,36,102,2588,885,54,90,808,21,14,7,0,8,1,0,91,87,865,132,90,4000,2298,4195,1538,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,28,3,AFF,1,-90643776,-85897940,-47528706,30806163,89,37,50,91,2449,550,37,87,963,16,21,8,0,13,0,0,89,108,1029,133,87,5747,2833,3805,2359,0
35,train,ARR,2,208,0,18,train/ARR/208/208_30min_w000.mem,29,2,ARR,1,-90584277,-71488811,-148502,-28613897,90,54,34,92,2508,825,54,88,750,10,21,10,0,12,6,0,90,93,794,141,88,3863,2181,3911,2333,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,0,0,NSR,1,26916796,-101074815,-58393022,-64235163,93,89,2,185,2603,954,89,91,152,0,0,0,0,0,0,0,93,2,154,185,91,219,427,2744,0,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,1,0,NSR,1,4586356,-93932282,-53813441,-54970939,96,89,5,191,2591,881,89,94,253,0,0,0,0,0,0,0,95,5,258,191,94,531,689,2534,0,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,2,0,NSR,1,-15863631,-65679078,-44776892,-71243806,95,86,7,189,2583,880,85,93,237,2,4,4,0,0,1,0,94,18,246,198,93,752,652,2650,425,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,3,0,NSR,1,20365888,-88453023,-67043499,-61807437,96,92,2,187,2551,913,92,94,179,0,0,0,0,0,0,0,95,2,181,187,94,212,487,2540,0,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,4,2,ARR,1,-36074613,-80721843,-23655393,-59069068,107,94,11,209,3038,1084,94,105,298,2,2,2,0,0,2,0,107,19,311,215,105,1047,726,2952,186,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,5,3,AFF,1,-37571761,-88051779,-46625033,-29232246,110,95,13,219,3124,1042,95,108,421,2,3,3,0,0,1,0,110,22,436,226,108,1203,997,2807,272,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,6,3,AFF,1,-41195115,-86164506,-51489143,-19444527,109,89,18,211,2431,787,88,107,500,5,2,2,0,0,1,0,108,28,523,216,107,1682,1196,2289,185,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,7,0,NSR,1,18579457,-98940819,-65103064,-52664732,101,92,7,201,2503,899,92,99,296,2,1,1,0,0,0,0,101,11,305,203,99,707,765,2501,99,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,8,0,NSR,1,-7816216,-92153068,-46506359,-50991481,95,82,11,189,2595,881,82,93,332,3,0,0,0,0,0,0,95,14,346,189,93,1182,913,2750,0,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,9,0,NSR,1,-8439854,-65643199,-92176942,-32826878,126,119,5,251,3591,1398,120,124,272,2,0,0,0,0,0,0,126,7,279,251,124,403,561,2982,0,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,10,0,NSR,1,-304121,-105563908,-56529676,-37271995,116,107,7,231,3351,1270,107,114,312,1,0,0,0,0,0,0,116,8,320,231,114,614,700,3038,0,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,11,0,NSR,1,-12606829,-94046979,-40012637,-51018012,99,88,9,193,2589,880,88,97,325,3,2,2,0,0,0,0,99,16,337,197,97,927,857,2560,202,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,12,0,NSR,1,-21474480,-76853752,-62511235,-37976838,115,101,12,223,3065,1139,101,113,330,5,0,0,0,0,1,0,115,18,347,224,113,1061,747,2886,0,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,13,2,ARR,1,-93762695,-74748149,128984,-34898799,110,93,15,207,2993,1192,93,108,442,5,14,14,0,2,5,1,110,55,462,242,108,1388,1047,3281,1272,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,14,2,ARR,1,-77217753,-70597353,-8265599,-39759885,106,85,19,205,2718,1033,85,104,535,11,9,9,0,0,4,0,106,52,565,227,104,1826,1316,3111,849,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,15,0,NSR,1,-3593043,-91763902,-43184174,-58274588,96,86,8,189,2395,802,86,94,279,2,1,1,0,0,0,0,96,12,289,191,94,851,759,2387,104,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,16,0,NSR,1,-16105939,-98436535,-40191909,-44669224,93,79,12,185,2760,911,78,91,376,0,2,2,0,0,0,0,93,16,388,189,91,1318,1057,2989,215,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,17,2,ARR,1,-28968106,-80488442,-28627729,-60975181,100,89,9,191,2731,1031,89,98,305,3,6,6,0,0,1,0,100,25,317,204,98,918,796,2965,600,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,18,0,NSR,1,7557640,-93505226,-59805148,-52151234,95,86,7,189,2488,850,86,93,294,0,0,0,0,0,0,0,95,7,301,189,93,752,809,2530,0,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,19,0,NSR,1,-2640011,-94463856,-49744202,-50609195,95,84,9,189,2544,818,84,93,296,1,0,0,0,0,0,0,95,10,306,189,93,967,814,2492,0,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,20,0,NSR,1,-1995831,-101836475,-36731187,-55964724,96,85,8,190,2683,899,85,94,294,3,0,0,0,0,0,0,95,11,305,190,93,860,800,2707,0,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,21,0,NSR,1,-184277,-86382349,-47840773,-63120866,96,87,7,190,2767,998,86,94,275,3,0,0,0,0,0,0,95,10,285,190,94,744,748,2970,0,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,22,0,NSR,1,12985769,-85728279,-57175829,-65866485,93,88,3,185,2619,933,87,91,204,1,0,0,0,0,0,0,93,4,208,185,91,329,573,2745,0,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,23,0,NSR,1,-6725341,-113374997,-32218215,-46443145,95,84,9,189,2602,840,84,93,266,0,0,0,0,0,0,0,95,9,275,189,93,967,732,2560,0,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,24,0,NSR,1,20480257,-84174177,-69811533,-63307928,94,90,2,187,2616,895,90,92,167,0,0,0,0,0,0,0,94,2,169,187,92,217,464,2545,0,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,25,3,AFF,1,-38395745,-96560289,-43169606,-20313760,97,79,16,193,2785,901,79,95,434,2,0,0,0,0,0,0,97,18,452,193,95,1684,1169,2919,0,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,26,0,NSR,1,-17287059,-98199620,-38318146,-44412385,96,82,12,189,2631,845,82,94,387,2,2,2,0,0,0,0,96,18,401,193,94,1276,1053,2638,208,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,27,0,NSR,1,-17799117,-97989524,-43751632,-39315586,101,86,13,197,2674,894,86,99,424,3,2,2,0,0,0,0,101,20,440,201,99,1313,1096,2661,198,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,28,3,AFF,1,-43085012,-101187474,-41739983,-13247969,104,84,18,205,2946,890,82,102,492,3,2,2,0,0,0,0,104,25,513,209,102,1764,1234,2778,192,0
36,train,ARR,2,209,0,19,train/ARR/209/209_30min_w000.mem,29,3,AFF,1,-36688164,-87313841,-40759667,-32243039,94,78,14,187,2818,922,78,92,404,5,0,0,0,0,0,0,94,19,423,187,92,1521,1124,3026,0,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,0,0,NSR,1,8771937,-86344803,-49453045,-71105499,92,89,1,181,2680,970,89,90,227,1,16,15,0,1,0,0,92,34,229,213,90,111,645,2790,1739,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,1,0,NSR,1,42998052,-112317411,-54503022,-75005530,90,88,0,179,2803,1287,88,88,165,0,5,5,0,0,0,0,90,10,165,189,88,0,480,3744,555,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,2,0,NSR,1,45192299,-100401839,-66926052,-76122173,96,94,0,189,2761,1404,94,94,140,0,1,1,0,0,0,0,96,2,140,191,94,0,381,3823,104,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,3,0,NSR,1,19235052,-80467008,-62690304,-73630850,92,90,0,165,2254,1006,90,90,122,0,3,3,0,0,0,0,92,6,122,171,90,0,347,2861,326,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,4,0,NSR,1,19768505,-63522953,-80549018,-72493197,95,93,0,189,2646,1045,93,93,108,0,5,5,0,0,0,0,95,10,108,199,93,0,297,2876,526,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,5,3,AFF,1,-57194833,-107103727,-22938607,-10468694,104,76,26,185,2679,1008,75,102,615,8,26,26,0,0,2,0,104,88,649,239,102,2549,1543,3440,2500,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,6,0,NSR,1,-890608,-48807875,-71860684,-74514195,97,94,1,187,2569,1018,93,95,172,0,9,9,0,0,4,0,96,23,173,209,95,105,463,2802,937,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,7,2,ARR,1,-68642900,-71808289,-9727325,-47350076,108,82,24,191,2569,867,82,106,579,17,23,21,0,2,2,0,108,89,620,239,106,2264,1398,2706,2129,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,8,2,ARR,1,-52744933,-104910758,4596352,-44108463,99,80,17,183,2626,1022,80,97,491,7,22,22,0,0,0,0,98,68,515,227,97,1752,1295,3270,2244,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,9,0,NSR,1,-16565094,-54256865,-55008957,-71535658,98,93,3,187,2540,1168,93,96,191,1,6,5,0,2,2,0,98,19,195,202,96,312,509,3215,612,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,10,2,ARR,1,-33388040,-82032391,-16668832,-66254917,95,92,1,189,2549,951,92,93,154,0,5,5,0,0,6,1,95,17,155,205,93,107,423,2646,526,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,11,0,NSR,1,-19567956,-69433718,-44956172,-64451764,95,89,4,185,2568,1043,89,93,196,1,7,7,0,0,2,0,95,21,201,201,93,430,539,3000,736,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,12,0,NSR,1,25507274,-84831626,-62165767,-75851489,95,92,1,189,2722,1285,92,93,187,0,1,1,0,0,0,0,95,3,188,191,93,107,514,3575,105,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,13,0,NSR,1,25229232,-99361674,-62320984,-62879563,94,92,0,187,2737,1190,92,92,114,0,0,0,0,0,0,0,94,0,114,187,92,0,317,3311,0,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,14,0,NSR,1,24386117,-75378659,-69219620,-75265171,92,90,0,183,2575,934,90,90,125,0,4,4,0,0,0,0,92,8,125,191,90,0,355,2656,434,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,15,0,NSR,1,28719981,-111371502,-44318682,-70472857,91,89,0,181,2600,939,89,89,164,0,1,1,0,0,0,0,91,2,164,183,89,0,471,2700,109,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,16,0,NSR,1,30247626,-92582947,-56948036,-78326960,89,87,0,177,2725,1172,87,87,168,0,13,13,0,0,0,0,89,26,168,203,87,0,494,3448,1460,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,17,0,NSR,1,10153464,-89403888,-49447921,-68134879,94,89,3,187,2701,909,89,92,165,1,1,1,0,0,0,0,94,6,169,189,92,326,459,2614,106,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,18,2,ARR,1,-44094466,-72989563,-21810798,-61615722,97,83,12,181,2874,1076,83,95,331,5,15,14,0,1,3,0,97,50,348,214,95,1263,891,3318,1546,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,19,0,NSR,1,23670830,-73620173,-68973626,-78124526,94,88,4,181,2842,1295,88,92,174,0,5,3,0,2,0,0,94,14,178,191,92,434,484,3767,531,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,20,0,NSR,1,20715884,-84746453,-62971267,-71247767,91,89,0,181,2753,1045,89,89,129,0,5,5,0,0,0,0,91,10,129,191,89,0,371,3005,549,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,21,0,NSR,1,27604362,-116975446,-47023168,-62321472,90,88,0,179,2732,1012,88,88,119,0,0,0,0,0,0,0,90,0,119,179,88,0,346,2944,0,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,22,0,NSR,1,33864831,-116469316,-37766974,-77954325,87,85,0,173,2754,1143,85,85,139,0,1,1,0,0,0,0,87,2,139,175,85,0,418,3442,114,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,23,2,ARR,1,-73456295,-99436079,24990290,-55217761,95,80,13,179,2711,1104,80,93,342,6,12,12,0,0,5,1,95,48,361,208,93,1397,941,3532,1263,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,24,0,NSR,1,28866218,-117407153,-38018019,-71155986,86,83,1,171,2652,1078,83,84,211,0,0,0,0,0,0,0,85,1,212,171,84,119,643,3324,0,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,25,0,NSR,1,6720972,-94156381,-44597588,-66089780,90,85,3,175,2594,943,85,88,201,0,4,4,0,0,0,0,90,11,204,183,88,340,584,2840,444,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,26,0,NSR,1,4814173,-91838132,-34345600,-77124772,89,82,5,173,2683,1037,81,87,231,3,7,7,0,0,0,0,88,22,239,187,87,574,679,3277,795,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,27,0,NSR,1,-1633161,-107967820,-20064762,-68771460,87,78,7,173,2752,1054,78,85,383,2,20,20,0,0,0,0,87,49,392,213,85,823,1153,3459,2298,0
37,train,ARR,2,212,0,20,train/ARR/212/212_30min_w000.mem,28,0,NSR,1,27569581,-76221534,-63173724,-84640453,89,87,0,177,2794,1159,87,87,140,0,7,5,0,2,0,0,89,14,140,191,87,0,411,3410,786,0
