case_id,split,record_id,window_id,true_class,selection_tags,mem_file,py_qrs_count,rtl_qrs_count,qrs_count_diff,py_beat_count,rtl_beat_count,diff_beat_count,py_pnn_match_count,rtl_pnn_match_count,diff_pnn_match_count,py_pnn_mismatch_count,rtl_pnn_mismatch_count,diff_pnn_mismatch_count,py_dscr_flip_count,rtl_dscr_flip_count,diff_dscr_flip_count,py_dscr_slope_count,rtl_dscr_slope_count,diff_dscr_slope_count,py_ram_code_sum,rtl_ram_code_sum,diff_ram_code_sum,py_ram_code_count,rtl_ram_code_count,diff_ram_code_count,py_rdm_valid_count,rtl_rdm_valid_count,diff_rdm_valid_count,py_rdm_code_sum,rtl_rdm_code_sum,diff_rdm_code_sum,py_rdm_ge10_count,rtl_rdm_ge10_count,diff_rdm_ge10_count,py_rdm_ge20_count,rtl_rdm_ge20_count,diff_rdm_ge20_count,py_rdm_ge30_count,rtl_rdm_ge30_count,diff_rdm_ge30_count,py_rdm_ge40_count,rtl_rdm_ge40_count,diff_rdm_ge40_count,py_rdm_ge50_count,rtl_rdm_ge50_count,diff_rdm_ge50_count,py_rdm_ge60_count,rtl_rdm_ge60_count,diff_rdm_ge60_count,py_rdm_ge70_count,rtl_rdm_ge70_count,diff_rdm_ge70_count,py_rdm_ge80_count,rtl_rdm_ge80_count,diff_rdm_ge80_count,py_rdm_ge90_count,rtl_rdm_ge90_count,diff_rdm_ge90_count,py_rdm_ge100_count,rtl_rdm_ge100_count,diff_rdm_ge100_count,py_rdm_ge110_count,rtl_rdm_ge110_count,diff_rdm_ge110_count,py_rdm_ge120_count,rtl_rdm_ge120_count,diff_rdm_ge120_count,py_rdm_ge130_count,rtl_rdm_ge130_count,diff_rdm_ge130_count,py_rdm_ge140_count,rtl_rdm_ge140_count,diff_rdm_ge140_count,py_rdm_ge150_count,rtl_rdm_ge150_count,diff_rdm_ge150_count,py_ectopic_pair_count,rtl_ectopic_pair_count,diff_ectopic_pair_count,py_qrs_maf_valid_count,rtl_qrs_maf_valid_count,diff_qrs_maf_valid_count,py_qrs_maf_count,rtl_qrs_maf_count,diff_qrs_maf_count,py_qrs_maf_code_sum,rtl_qrs_maf_code_sum,diff_qrs_maf_code_sum,py_qrs_width_abn_count,rtl_qrs_width_abn_count,diff_qrs_width_abn_count,py_qrs_complex_abn_count,rtl_qrs_complex_abn_count,diff_qrs_complex_abn_count,py_qrs_energy_abn_count,rtl_qrs_energy_abn_count,diff_qrs_energy_abn_count,py_qrs_terminal_delay_count,rtl_qrs_terminal_delay_count,diff_qrs_terminal_delay_count,py_qrs_late_energy_count,rtl_qrs_late_energy_count,diff_qrs_late_energy_count,py_qrs_asymmetry_count,rtl_qrs_asymmetry_count,diff_qrs_asymmetry_count,py_qrs_peak_to_tail_count,rtl_qrs_peak_to_tail_count,diff_qrs_peak_to_tail_count,py_qrs_pvc_like_count,rtl_qrs_pvc_like_count,diff_qrs_pvc_like_count,py_qrs_rbbb_like_count,rtl_qrs_rbbb_like_count,diff_qrs_rbbb_like_count,py_qrs_maf_width_sum,rtl_qrs_maf_width_sum,diff_qrs_maf_width_sum,py_qrs_maf_complex_sum,rtl_qrs_maf_complex_sum,diff_qrs_maf_complex_sum,py_qrs_maf_energy_sum,rtl_qrs_maf_energy_sum,diff_qrs_maf_energy_sum,py_rbbb_delay_valid_count,rtl_rbbb_delay_valid_count,diff_rbbb_delay_valid_count,py_rbbb_delay_wide_count,rtl_rbbb_delay_wide_count,diff_rbbb_delay_wide_count,py_rbbb_delay_terminal_count,rtl_rbbb_delay_terminal_count,diff_rbbb_delay_terminal_count,py_rbbb_delay_like_count,rtl_rbbb_delay_like_count,diff_rbbb_delay_like_count,py_rbbb_delay_segment_count,rtl_rbbb_delay_segment_count,diff_rbbb_delay_segment_count,py_rbbb_delay_applied_count,rtl_rbbb_delay_applied_count,diff_rbbb_delay_applied_count,py_pre_qrs_bump_count,rtl_pre_qrs_bump_count,diff_pre_qrs_bump_count,py_eerg_gate_count,rtl_eerg_gate_count,diff_eerg_gate_count,py_eerg_applied_count,rtl_eerg_applied_count,diff_eerg_applied_count,py_eerg_pre_qrs_bump_count,rtl_eerg_pre_qrs_bump_count,diff_eerg_pre_qrs_bump_count,py_eerg_early_count,rtl_eerg_early_count,diff_eerg_early_count,py_eerg_ecp_count,rtl_eerg_ecp_count,diff_eerg_ecp_count,py_eerg_pnn_decision_count,rtl_eerg_pnn_decision_count,diff_eerg_pnn_decision_count,py_eerg_pnn_mismatch_count,rtl_eerg_pnn_mismatch_count,diff_eerg_pnn_mismatch_count,py_eerg_rdm_valid_count,rtl_eerg_rdm_valid_count,diff_eerg_rdm_valid_count,py_eerg_rdm_code_sum,rtl_eerg_rdm_code_sum,diff_eerg_rdm_code_sum,py_class_mem_NSR,rtl_class_mem_NSR,diff_class_mem_NSR,py_class_mem_CHF,rtl_class_mem_CHF,diff_class_mem_CHF,py_class_mem_ARR,rtl_class_mem_ARR,diff_class_mem_ARR,py_class_mem_AFF,rtl_class_mem_AFF,diff_class_mem_AFF,py_pred_class,rtl_pred_class,pred_class_mismatch,class_mem_mismatch,first_mismatch_stage,complete_match,final_layer_compared,final_layer_note
732,test,16272,0012,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\test\0032_NSR_16272_60s_66120000ms.mem,54,54,0,54,54,0,52,52,0,0,0,0,101,101,0,1028,1028,0,412,412,0,52,52,0,52,52,0,83,83,0,44,44,0,26,26,0,10,10,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3120,3120,0,101,101,0,162,162,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,52,52,0,0,0,0,52,52,0,83,83,0,56845229,56845229,0,-111423180,-111423180,0,-45658678,-45658678,0,-95373749,-95373749,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
733,test,16272,0013,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\test\0033_NSR_16272_60s_68520000ms.mem,55,55,0,55,55,0,53,53,0,0,0,0,109,109,0,1321,1321,0,516,516,0,53,53,0,53,53,0,70,70,0,34,34,0,22,22,0,11,11,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3056,3056,0,109,109,0,169,169,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,53,53,0,0,0,0,53,53,0,70,70,0,60824174,60824174,0,-90220746,-90220746,0,-62582851,-62582851,0,-102306694,-102306694,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
734,test,16272,0014,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\test\0034_NSR_16272_60s_68670000ms.mem,54,54,0,54,54,0,52,52,0,0,0,0,107,107,0,1302,1302,0,517,517,0,52,52,0,52,52,0,83,83,0,42,42,0,25,25,0,11,11,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3118,3118,0,107,107,0,169,169,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,52,52,0,0,0,0,52,52,0,83,83,0,59302504,59302504,0,-114923895,-114923895,0,-40992500,-40992500,0,-99087199,-99087199,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
735,test,16272,0015,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\test\0036_NSR_16272_60s_76210000ms.mem,73,73,0,73,73,0,69,69,0,2,2,0,143,143,0,1771,1771,0,753,753,0,69,69,0,71,71,0,127,127,0,47,47,0,26,26,0,17,17,0,6,6,0,6,6,0,5,5,0,3,3,0,3,3,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0,1,1,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2846,2846,0,143,143,0,246,246,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,73,73,0,2,2,0,1,1,0,71,71,0,2,2,0,71,71,0,127,127,0,40936137,40936137,0,-81071512,-81071512,0,-68562503,-68562503,0,-87317848,-87317848,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
736,test,16786,0016,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\test\0012_NSR_16786_60s_1230000ms.mem,73,73,0,73,73,0,69,69,0,1,1,0,143,143,0,3763,3763,0,1574,1574,0,69,69,0,71,71,0,183,183,0,54,54,0,40,40,0,27,27,0,22,22,0,15,15,0,10,10,0,7,7,0,2,2,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4348,4348,0,143,143,0,656,656,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,0,0,0,0,0,0,0,72,72,0,1,1,0,1,1,0,70,70,0,1,1,0,71,71,0,183,183,0,44270202,44270202,0,-97489393,-97489393,0,-40351975,-40351975,0,-105032503,-105032503,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
737,test,16786,0017,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\test\0013_NSR_16786_60s_10680000ms.mem,82,82,0,82,82,0,80,80,0,0,0,0,163,163,0,4268,4268,0,1759,1759,0,80,80,0,80,80,0,193,193,0,61,61,0,42,42,0,28,28,0,20,20,0,15,15,0,10,10,0,9,9,0,4,4,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3433,3433,0,163,163,0,866,866,0,100,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,82,82,0,0,0,0,0,0,0,82,82,0,0,0,0,0,0,0,80,80,0,0,0,0,80,80,0,193,193,0,23739191,23739191,0,-89506603,-89506603,0,-34807532,-34807532,0,-99452650,-99452650,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
738,test,16786,0018,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\test\0014_NSR_16786_60s_20520000ms.mem,77,77,0,77,77,0,75,75,0,0,0,0,153,153,0,4076,4076,0,1725,1725,0,75,75,0,75,75,0,176,176,0,65,65,0,53,53,0,40,40,0,13,13,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3236,3236,0,153,153,0,787,787,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77,0,0,0,0,0,0,0,77,77,0,0,0,0,0,0,0,75,75,0,0,0,0,75,75,0,176,176,0,48364161,48364161,0,-121208930,-121208930,0,-21346087,-21346087,0,-104588750,-104588750,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
739,test,16786,0019,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\test\0015_NSR_16786_60s_22140000ms.mem,78,78,0,78,78,0,75,75,0,1,1,0,154,154,0,4049,4049,0,1680,1680,0,75,75,0,76,76,0,203,203,0,61,61,0,41,41,0,32,32,0,26,26,0,14,14,0,10,10,0,7,7,0,5,5,0,3,3,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,0,11,11,0,114,114,0,1,1,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3929,3929,0,154,154,0,780,780,0,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,0,0,0,0,0,0,0,78,78,0,0,0,0,0,0,0,76,76,0,1,1,0,76,76,0,203,203,0,28794235,28794235,0,-56572590,-56572590,0,-59029061,-59029061,0,-108389747,-108389747,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
740,test,16786,0020,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\test\0016_NSR_16786_60s_22290000ms.mem,74,74,0,74,74,0,72,72,0,0,0,0,147,147,0,3880,3880,0,1648,1648,0,72,72,0,72,72,0,223,223,0,65,65,0,48,48,0,40,40,0,32,32,0,18,18,0,10,10,0,5,5,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4031,4031,0,147,147,0,694,694,0,111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,72,72,0,0,0,0,72,72,0,223,223,0,42558405,42558405,0,-105373875,-105373875,0,-33056876,-33056876,0,-103171923,-103171923,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
741,test,16786,0021,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\test\0017_NSR_16786_60s_23760000ms.mem,78,78,0,78,78,0,76,76,0,0,0,0,155,155,0,4068,4068,0,1748,1748,0,76,76,0,76,76,0,151,151,0,59,59,0,37,37,0,20,20,0,9,9,0,7,7,0,5,5,0,4,4,0,3,3,0,2,2,0,2,2,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3024,3024,0,155,155,0,775,775,0,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,0,0,0,0,0,0,0,78,78,0,0,0,0,0,0,0,76,76,0,0,0,0,76,76,0,151,151,0,35940533,35940533,0,-101027787,-101027787,0,-36551004,-36551004,0,-99176931,-99176931,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
742,test,16786,0022,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\test\0018_NSR_16786_60s_29760000ms.mem,72,72,0,72,72,0,70,70,0,0,0,0,143,143,0,3736,3736,0,1597,1597,0,70,70,0,70,70,0,184,184,0,55,55,0,41,41,0,30,30,0,21,21,0,14,14,0,10,10,0,5,5,0,5,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4047,4047,0,143,143,0,671,671,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,0,0,0,0,0,0,0,72,72,0,0,0,0,0,0,0,70,70,0,0,0,0,70,70,0,184,184,0,41711936,41711936,0,-94441115,-94441115,0,-40751008,-40751008,0,-105171585,-105171585,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
743,test,16786,0023,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\test\0019_NSR_16786_60s_42030000ms.mem,62,62,0,62,62,0,52,52,0,8,8,0,119,119,0,2329,2329,0,813,813,0,52,52,0,60,60,0,323,323,0,56,56,0,50,50,0,47,47,0,36,36,0,28,28,0,22,22,0,14,14,0,11,11,0,11,11,0,8,8,0,8,8,0,8,8,0,8,8,0,8,8,0,8,8,0,1,1,0,62,62,0,3,3,0,7,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3150,3150,0,117,117,0,304,304,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,62,62,0,4,4,0,1,1,0,60,60,0,8,8,0,60,60,0,323,323,0,16914639,16914639,0,-94874197,-94874197,0,-29444813,-29444813,0,-87073650,-87073650,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
744,test,16786,0024,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\test\0020_NSR_16786_60s_57940000ms.mem,65,65,0,65,65,0,63,63,0,0,0,0,128,128,0,3270,3270,0,1342,1342,0,63,63,0,63,63,0,144,144,0,52,52,0,42,42,0,30,30,0,11,11,0,7,7,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,11,11,0,101,101,0,2,2,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3008,3008,0,128,128,0,602,602,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,63,63,0,0,0,0,63,63,0,144,144,0,34861984,34861984,0,-62189144,-62189144,0,-45522904,-45522904,0,-120102192,-120102192,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
745,test,16786,0025,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\test\0021_NSR_16786_60s_67880000ms.mem,58,58,0,58,58,0,54,54,0,2,2,0,115,115,0,2885,2885,0,1134,1134,0,54,54,0,56,56,0,263,263,0,51,51,0,42,42,0,39,39,0,34,34,0,27,27,0,18,18,0,14,14,0,11,11,0,8,8,0,6,6,0,5,5,0,3,3,0,2,2,0,2,2,0,1,1,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3162,3162,0,115,115,0,474,474,0,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,58,58,0,6,6,0,0,0,0,56,56,0,2,2,0,56,56,0,263,263,0,29584234,29584234,0,-90210157,-90210157,0,-30626509,-30626509,0,-104507352,-104507352,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
746,test,16786,0026,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\test\0022_NSR_16786_60s_74050000ms.mem,68,68,0,68,68,0,58,58,0,8,8,0,129,129,0,3222,3222,0,1215,1215,0,58,58,0,66,66,0,334,334,0,61,61,0,55,55,0,44,44,0,38,38,0,29,29,0,21,21,0,18,18,0,11,11,0,10,10,0,8,8,0,8,8,0,8,8,0,8,8,0,8,8,0,7,7,0,1,1,0,68,68,0,2,2,0,13,13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3577,3577,0,129,129,0,552,552,0,132,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,68,68,0,2,2,0,1,1,0,66,66,0,8,8,0,66,66,0,334,334,0,11064736,11064736,0,-100947778,-100947778,0,-10989923,-10989923,0,-96499069,-96499069,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
747,test,16786,0027,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\test\0023_NSR_16786_60s_75780000ms.mem,73,73,0,73,73,0,67,67,0,4,4,0,141,141,0,3473,3473,0,1406,1406,0,67,67,0,71,71,0,267,267,0,61,61,0,51,51,0,38,38,0,29,29,0,24,24,0,18,18,0,11,11,0,6,6,0,5,5,0,4,4,0,4,4,0,4,4,0,4,4,0,4,4,0,4,4,0,0,0,0,73,73,0,2,2,0,6,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2998,2998,0,141,141,0,614,614,0,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,71,71,0,4,4,0,71,71,0,267,267,0,24476564,24476564,0,-87793373,-87793373,0,-32524795,-32524795,0,-102829018,-102829018,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
748,test,16786,0028,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\test\0024_NSR_16786_60s_82490000ms.mem,71,71,0,71,71,0,69,69,0,0,0,0,141,141,0,3384,3384,0,1377,1377,0,69,69,0,69,69,0,207,207,0,59,59,0,47,47,0,36,36,0,24,24,0,15,15,0,9,9,0,5,5,0,5,5,0,5,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2964,2964,0,141,141,0,586,586,0,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,0,0,0,0,0,0,0,71,71,0,0,0,0,0,0,0,69,69,0,0,0,0,69,69,0,207,207,0,39218413,39218413,0,-98377306,-98377306,0,-37086031,-37086031,0,-101514257,-101514257,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
749,test,17453,0029,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\test\0092_NSR_17453_60s_3460000ms.mem,92,92,0,92,92,0,82,82,0,8,8,0,185,185,0,4349,4349,0,1613,1613,0,82,82,0,90,90,0,234,234,0,68,68,0,37,37,0,22,22,0,12,12,0,12,12,0,11,11,0,8,8,0,8,8,0,8,8,0,8,8,0,8,8,0,8,8,0,8,8,0,8,8,0,8,8,0,3,3,0,92,92,0,3,3,0,24,24,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3602,3602,0,182,182,0,832,832,0,126,126,0,5,5,0,8,8,0,5,5,0,1,1,0,1,1,0,92,92,0,0,0,0,0,0,0,92,92,0,4,4,0,3,3,0,90,90,0,8,8,0,90,90,0,234,234,0,-65905611,-65905611,0,-84031021,-84031021,0,28809153,28809153,0,-81948024,-81948024,0,2,2,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
750,test,17453,0030,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\test\0093_NSR_17453_60s_9220000ms.mem,87,87,0,87,87,0,75,75,0,10,10,0,169,169,0,3812,3812,0,1420,1420,0,75,75,0,85,85,0,333,333,0,67,67,0,53,53,0,43,43,0,31,31,0,23,23,0,18,18,0,14,14,0,13,13,0,13,13,0,12,12,0,12,12,0,11,11,0,9,9,0,8,8,0,6,6,0,3,3,0,87,87,0,4,4,0,1,1,0,4,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4156,4156,0,164,164,0,656,656,0,105,105,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,87,87,0,1,1,0,1,1,0,87,87,0,6,6,0,3,3,0,85,85,0,10,10,0,85,85,0,333,333,0,-3363496,-3363496,0,-66808458,-66808458,0,-35077447,-35077447,0,-92951313,-92951313,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
751,test,17453,0031,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\test\0094_NSR_17453_60s_9740000ms.mem,99,99,0,99,99,0,87,87,0,10,10,0,191,191,0,4214,4214,0,1628,1628,0,87,87,0,97,97,0,350,350,0,68,68,0,51,51,0,37,37,0,31,31,0,24,24,0,20,20,0,20,20,0,17,17,0,16,16,0,16,16,0,14,14,0,11,11,0,9,9,0,8,8,0,8,8,0,3,3,0,99,99,0,4,4,0,32,32,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2968,2968,0,188,188,0,806,806,0,157,157,0,3,3,0,10,10,0,3,3,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,99,99,0,5,5,0,3,3,0,97,97,0,10,10,0,97,97,0,350,350,0,-42465927,-42465927,0,-38761018,-38761018,0,-37180665,-37180665,0,-81755360,-81755360,0,2,2,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
