case_id,split,class_label,class_id,record_id,chunk_id,balanced_index,chunk_file,chunk_start_sample,chunk_end_sample,snapshot_id,snapshot_start_sample,snapshot_end_sample,snapshot_start_sec,snapshot_end_sec,source_db,snapshot_pred_class,pred_class,snapshot_pred_label,pred_label,pred_valid,class_mem_NSR,class_mem_CHF,class_mem_ARR,class_mem_AFF,beat_count,pnn_match_count,pnn_mismatch_count,dscr_flip_count,dscr_slope_count,ram_code_sum,ram_code_count,rdm_valid_count,rdm_code_sum,rdm_ge10_count,rdm_ge20_count,rdm_ge30_count,rdm_ge40_count,rdm_ge50_count,rdm_ge60_count,rdm_ge70_count,rdm_ge80_count,rdm_ge90_count,rdm_ge100_count,rdm_ge110_count,rdm_ge120_count,rdm_ge130_count,rdm_ge140_count,rdm_ge150_count,ectopic_pair_count,qrs_maf_valid_count,qrs_maf_count,qrs_maf_code_sum,qrs_width_abn_count,qrs_complex_abn_count,qrs_energy_abn_count,qrs_maf_width_sum,qrs_maf_complex_sum,qrs_maf_energy_sum,rbbb_delay_valid_count,rbbb_delay_wide_count,rbbb_delay_terminal_count,rbbb_delay_like_count,rbbb_delay_segment_count,rbbb_delay_applied_count,pre_qrs_bump_count,eerg_gate_count,eerg_applied_count,eerg_pre_qrs_bump_count,eerg_early_count,eerg_ecp_count,eerg_pnn_decision_count,eerg_pnn_mismatch_count,eerg_rdm_valid_count,eerg_rdm_code_sum,strong_event_count,adaptive_event_th,pnn_decision_count,pnn_mismatch_rate_bp,rdm_avg_code_q8,ram_avg_code_q8,qrs_maf_rate_bp,rbbb_like_rate_bp,abnormal_evidence_count,rhythm_irregular_evidence_count,morphology_evidence_count,old_case_id,old_balanced_split
75,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,11,9662000,9721999,9662.000,9722.000,chfdb,3,3,AFF,AFF,1,-147201485,-46076857,-53303242,44078847,101,41,58,4,573,166,41,99,946,75,68,67,67,66,65,65,63,63,63,60,60,59,53,52,27,101,5,14,5,0,0,3722,4,281,102,0,1,0,0,0,101,0,0,101,25,27,99,58,99,946,1996,10,99,5858,2446,1036,495,0,161,151,10,39,train
75,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,12,9722000,9781999,9722.000,9782.000,chfdb,3,3,AFF,AFF,1,-146080271,-74837079,-39019489,55336505,92,30,60,8,586,152,30,90,1006,80,73,71,70,68,68,67,67,67,67,66,66,60,59,57,20,92,1,19,0,0,1,3349,8,302,98,0,0,0,0,0,92,0,0,92,22,20,90,60,90,1006,1921,10,90,6666,2861,1297,108,0,150,148,2,39,train
75,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,13,9782000,9841999,9782.000,9842.000,chfdb,3,3,AFF,AFF,1,-152527926,-78697559,-43905307,69357102,94,25,67,10,550,50,25,92,1071,85,81,74,72,72,71,71,71,71,70,70,69,68,66,60,27,93,0,0,0,0,0,3195,10,253,99,0,0,0,0,0,93,0,0,93,25,27,91,66,92,1071,1808,10,92,7282,2980,512,0,0,166,166,0,39,train
75,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,14,9842000,9901999,9842.000,9902.000,chfdb,2,2,ARR,ARR,1,-50781830,873110,8120101,-149842392,16,12,2,0,115,69,12,14,67,7,7,5,5,5,5,4,4,4,4,4,4,4,3,2,2,16,2,3,2,0,0,636,0,46,16,0,0,0,0,0,16,0,0,16,3,2,14,2,14,67,425,8,14,1428,1225,1472,1250,0,13,9,4,39,train
75,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,15,9902000,9961999,9902.000,9962.000,chfdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,39,train
75,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,16,9962000,10021999,9962.000,10022.000,chfdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,39,train
75,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,17,10022000,10081999,10022.000,10082.000,chfdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,39,train
75,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,18,10082000,10141999,10082.000,10142.000,chfdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,39,train
75,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,19,10142000,10201999,10142.000,10202.000,chfdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,39,train
75,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,20,10202000,10261999,10202.000,10262.000,chfdb,1,1,CHF,CHF,1,-22809992,6823658,-26366328,-153763111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,39,train
75,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,21,10262000,10321999,10262.000,10322.000,chfdb,2,2,ARR,ARR,1,-49724448,-74970909,45601834,-104009147,24,15,7,1,225,345,15,22,155,19,16,14,12,12,10,10,10,10,10,8,7,6,6,5,2,24,11,99,11,0,3,2026,1,157,24,0,1,0,0,0,24,0,0,24,12,2,22,7,22,155,973,4,22,3181,1803,5888,4583,0,46,21,25,39,train
75,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,22,10322000,10381999,10322.000,10382.000,chfdb,3,3,AFF,AFF,1,-163653171,-80392897,-11955692,50753951,94,24,68,2,447,40,24,92,1071,86,80,75,72,71,71,70,69,69,69,69,69,67,67,67,41,94,2,8,2,0,0,4177,2,217,99,0,0,0,0,0,94,0,0,94,31,41,92,68,92,1071,2884,6,92,7391,2980,426,212,0,184,180,4,39,train
75,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,23,10382000,10441999,10382.000,10442.000,chfdb,2,2,ARR,ARR,1,-148096635,-95466251,23034689,17076485,95,21,72,2,536,157,21,93,1113,85,81,75,75,74,74,74,74,74,74,74,73,71,68,67,47,95,2,50,0,0,2,4296,2,329,104,0,0,0,0,0,95,0,0,95,29,47,93,72,93,1113,2939,6,93,7741,3063,1913,210,0,197,193,4,39,train
75,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,24,10442000,10501999,10442.000,10502.000,chfdb,3,3,AFF,AFF,1,-137788069,-62151391,-18587060,16953412,100,50,48,0,901,220,48,98,788,74,62,55,53,51,51,51,51,51,51,51,49,49,45,44,27,100,1,2,1,0,0,3844,0,309,101,0,0,0,0,0,100,0,0,100,17,27,98,48,98,788,2048,10,98,4897,2058,1173,100,0,128,126,2,39,train
75,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,25,10502000,10561999,10502.000,10562.000,chfdb,3,3,AFF,AFF,1,-151590872,-70133882,-4954274,24035415,97,31,64,0,763,160,31,95,1036,80,73,70,70,70,70,70,70,70,70,69,68,65,62,59,44,97,0,0,0,0,0,3813,0,252,98,0,0,0,0,0,97,0,0,97,30,44,95,64,95,1036,2486,8,95,6736,2791,1321,0,0,178,178,0,39,train
75,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,26,10562000,10621999,10562.000,10622.000,chfdb,3,3,AFF,AFF,1,-142484225,-50599502,-27880041,20765244,90,35,53,2,810,112,35,88,863,74,66,63,58,58,56,56,55,55,55,55,55,55,52,50,34,90,1,23,0,0,1,3371,2,287,93,0,0,0,0,0,90,0,0,90,30,34,88,53,88,863,1874,10,88,6022,2510,819,111,0,147,145,2,39,train
75,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,27,10622000,10681999,10622.000,10682.000,chfdb,2,2,ARR,ARR,1,-134009124,-112607218,27574905,16874561,97,34,61,2,891,206,34,95,1004,89,81,75,70,68,66,65,63,62,62,62,61,60,60,60,42,97,0,0,0,0,0,5474,2,258,97,0,0,0,0,0,97,0,0,97,21,42,95,61,95,1004,3672,5,95,6421,2705,1551,0,0,171,171,0,39,train
75,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,28,10682000,10741999,10682.000,10742.000,chfdb,3,3,AFF,AFF,1,-163103326,-63346421,-6750181,30782847,96,30,64,0,811,87,30,94,1032,83,77,74,72,69,68,68,68,67,66,65,65,65,63,62,45,96,0,0,0,0,0,4014,0,263,97,0,1,0,0,0,96,0,0,96,26,45,94,64,94,1032,2564,8,94,6808,2810,742,0,0,178,178,0,39,train
75,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,29,10742000,10801999,10742.000,10802.000,chfdb,3,3,AFF,AFF,1,-142618911,-93564475,-5066812,37377284,92,30,60,0,697,139,30,90,1010,85,82,72,68,67,65,65,65,65,65,64,64,63,62,58,34,92,1,0,1,0,0,3349,0,242,95,0,0,0,0,0,92,0,0,92,25,34,90,60,90,1010,1781,10,90,6666,2872,1186,108,0,163,161,2,39,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,0,7202000,7261999,7202.000,7262.000,chfdb,1,1,CHF,CHF,1,-78827247,45074742,-47732712,-113309151,65,57,6,4,104,125,57,63,198,35,25,20,18,16,15,11,10,9,8,7,6,6,6,6,3,65,3,21,3,0,0,6442,2,434,67,1,3,1,0,0,65,0,0,65,2,3,63,6,63,198,3431,4,63,952,804,561,461,149,32,25,7,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,1,7262000,7321999,7262.000,7322.000,chfdb,1,1,CHF,CHF,1,-91082476,8781136,-56299954,-57961323,67,55,10,0,23,106,55,65,324,49,42,37,33,29,25,18,16,16,14,12,10,8,8,7,0,66,4,12,4,0,0,6193,0,404,66,0,0,0,0,0,66,0,0,66,5,0,65,10,65,324,3070,4,65,1538,1276,493,597,0,47,39,8,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,2,7322000,7381999,7322.000,7382.000,chfdb,1,1,CHF,CHF,1,-108684980,11272150,-44798588,-55826663,66,52,12,0,24,90,52,64,337,50,40,36,32,27,25,20,18,17,16,13,12,11,10,10,0,66,8,41,8,0,0,6218,0,409,68,0,1,0,0,0,66,0,0,66,11,0,64,12,64,337,3111,4,64,1875,1348,443,1212,0,55,39,16,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,3,7382000,7441999,7382.000,7442.000,chfdb,1,1,CHF,CHF,1,-57446892,-15640,-49240066,-89732854,64,58,4,4,85,114,58,62,227,43,33,27,27,21,15,11,10,9,7,7,5,4,4,4,2,64,0,0,0,0,0,4949,4,462,65,0,1,0,0,0,64,0,0,64,1,2,62,4,62,227,2571,5,62,645,937,503,0,0,27,27,0,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,4,7442000,7501999,7442.000,7502.000,chfdb,1,1,CHF,CHF,1,-57166408,44643091,-83313587,-99032489,65,60,3,1,39,120,60,63,166,36,25,23,19,16,8,7,7,6,4,3,3,3,3,3,1,65,0,0,0,0,0,4663,1,470,68,0,0,0,0,0,65,0,0,65,1,1,63,3,63,166,2493,5,63,476,674,512,0,0,20,20,0,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,5,7502000,7561999,7502.000,7562.000,chfdb,1,1,CHF,CHF,1,-55359843,-12095898,-19083791,-108152548,64,53,9,7,156,302,53,62,288,42,36,34,32,25,16,15,14,13,12,10,10,10,10,9,5,64,1,7,1,0,0,4923,3,476,73,1,1,1,0,0,64,0,0,64,3,5,62,9,62,288,2699,5,62,1451,1189,1458,156,136,42,39,3,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,6,7562000,7621999,7562.000,7622.000,chfdb,1,1,CHF,CHF,1,-73827611,62749445,-80287961,-105038779,64,62,0,0,0,124,62,62,134,38,24,20,17,12,6,5,5,4,3,0,0,0,0,0,0,64,4,25,4,0,0,4453,0,442,66,0,0,0,0,0,64,0,0,64,0,0,62,0,62,134,2275,5,62,0,553,512,625,0,20,12,8,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,7,7622000,7681999,7622.000,7682.000,chfdb,1,1,CHF,CHF,1,-86934831,67262418,-58153823,-116904948,65,57,6,3,127,178,57,63,195,38,23,20,17,14,14,12,11,9,7,7,6,6,6,5,3,65,4,43,3,0,1,6442,2,429,65,1,1,1,0,0,65,0,0,65,3,3,63,6,63,195,3344,4,63,952,792,799,615,153,32,23,9,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,8,7682000,7741999,7682.000,7742.000,chfdb,1,1,CHF,CHF,1,-32316148,-11537930,-68195740,-84063109,64,61,1,1,29,116,61,62,162,45,30,24,20,14,9,6,3,3,3,3,1,1,0,0,0,64,0,0,0,0,0,6393,0,411,67,0,0,0,0,0,64,0,0,64,0,0,62,1,62,162,3192,4,62,161,668,486,0,0,15,15,0,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,9,7742000,7801999,7742.000,7802.000,chfdb,1,1,CHF,CHF,1,-48858818,9088093,-66969536,-89401382,65,58,5,1,28,96,58,63,221,45,30,28,23,17,13,12,11,11,10,5,4,4,4,4,1,65,2,7,2,0,0,6431,0,426,70,0,0,0,0,0,65,0,0,65,1,1,63,5,63,221,3307,4,63,793,898,423,307,0,27,23,4,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,10,7802000,7861999,7802.000,7862.000,chfdb,1,1,CHF,CHF,1,-51713381,-12776349,-62494556,-66664306,63,51,10,7,122,102,51,61,259,40,31,29,26,21,17,14,13,13,11,10,9,9,8,8,4,63,2,21,1,0,1,4548,4,472,67,0,0,0,0,0,63,0,0,63,4,4,61,10,61,259,2541,5,61,1639,1086,512,317,0,39,35,4,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,11,7862000,7921999,7862.000,7922.000,chfdb,1,1,CHF,CHF,1,-62112110,60946665,-96013422,-99657591,64,62,0,0,0,124,62,62,43,29,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,3289,0,460,69,0,0,0,0,0,64,0,0,64,0,0,62,0,62,43,1749,6,62,0,177,512,0,0,0,0,0,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,12,7922000,7981999,7922.000,7982.000,chfdb,2,2,ARR,ARR,1,-94857254,-11253255,-2294741,-86248108,64,46,16,6,185,113,46,62,338,47,37,31,29,24,21,20,17,17,16,16,16,16,16,15,9,64,2,17,1,0,1,6224,5,418,69,2,3,2,0,0,64,0,0,64,5,9,62,16,62,338,3417,4,62,2580,1395,628,312,289,55,49,6,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,13,7982000,8041999,7982.000,8042.000,chfdb,1,1,CHF,CHF,1,-59273813,40355909,-77218403,-99756188,64,59,3,1,30,118,59,62,177,39,24,23,19,16,10,9,9,7,4,4,4,3,3,3,1,64,4,27,4,0,0,4355,1,451,66,0,1,0,0,0,64,0,0,64,1,1,62,3,62,177,2456,5,62,483,730,512,625,0,28,20,8,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,14,8042000,8101999,8042.000,8102.000,chfdb,1,1,CHF,CHF,1,-74203260,43867020,-70182115,-95230212,64,59,3,0,0,114,59,62,210,41,34,27,23,20,16,13,10,6,5,3,3,3,3,3,1,64,3,14,3,0,0,6318,0,400,66,0,0,0,0,0,64,0,0,64,1,1,62,3,62,210,3150,4,62,483,867,494,468,0,30,24,6,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,15,8102000,8161999,8102.000,8162.000,chfdb,1,1,CHF,CHF,1,-78818224,80547266,-90323050,-107916461,64,59,3,0,11,118,59,62,69,23,6,4,3,3,3,3,3,3,3,3,3,3,3,3,1,64,1,7,1,0,0,3362,0,474,68,0,0,0,0,0,64,0,0,64,1,1,62,3,62,69,1807,6,62,483,284,512,156,0,9,7,2,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,16,8162000,8221999,8162.000,8222.000,chfdb,1,1,CHF,CHF,1,-76946794,37910815,-64887052,-92744720,64,59,3,0,7,111,59,62,199,43,32,24,22,19,14,10,8,6,6,3,3,3,3,3,1,64,3,16,3,0,0,6186,0,399,66,0,0,0,0,0,64,0,0,64,1,1,62,3,62,199,3172,4,62,483,821,481,468,0,29,23,6,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,17,8222000,8281999,8222.000,8282.000,chfdb,1,1,CHF,CHF,1,-87484478,29764006,-40898123,-98269318,65,57,6,0,47,112,57,63,214,45,30,23,19,16,12,10,10,10,8,7,6,6,6,6,3,65,2,14,2,0,0,4420,0,463,67,0,2,0,0,0,65,1,1,65,2,3,63,6,63,214,2502,5,63,952,869,503,307,0,29,25,4,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,18,8282000,8341999,8282.000,8342.000,chfdb,1,1,CHF,CHF,1,-53924530,-5540197,-42678974,-93128270,64,53,9,3,53,113,53,62,286,46,36,31,28,25,19,18,18,16,11,9,8,7,7,7,3,64,2,14,2,0,0,4690,1,463,68,1,1,1,0,0,64,0,0,64,2,3,62,9,62,286,2502,5,62,1451,1180,545,312,147,42,37,5,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,19,8342000,8401999,8342.000,8402.000,chfdb,1,1,CHF,CHF,1,-74439549,17382192,-24971614,-113372853,65,56,7,3,140,242,56,63,218,46,30,24,19,14,14,12,12,9,7,7,6,6,6,6,2,65,5,50,4,0,1,6415,2,436,68,1,2,1,0,0,65,0,0,65,4,2,63,7,63,218,3389,4,63,1111,885,1106,769,147,34,23,11,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,20,8402000,8461999,8402.000,8462.000,chfdb,1,1,CHF,CHF,1,-26770850,53154363,-112714085,-107384976,64,61,1,1,31,122,61,62,71,28,15,8,5,4,2,2,2,1,1,1,1,1,0,0,0,64,8,61,7,0,1,1490,0,502,67,0,0,0,0,0,64,1,1,64,11,0,62,1,62,71,722,8,62,161,293,512,1250,0,21,5,16,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,21,8462000,8521999,8462.000,8522.000,chfdb,2,2,ARR,ARR,1,-64743992,-43305753,-14417956,-70962128,65,51,12,5,92,206,51,63,342,46,40,38,37,31,22,19,18,16,15,12,12,12,12,12,7,65,0,0,0,0,0,4825,2,478,66,1,2,1,0,0,65,0,0,65,4,7,63,12,63,342,2696,5,63,1904,1389,1034,0,151,51,50,1,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,22,8522000,8581999,8522.000,8582.000,chfdb,1,1,CHF,CHF,1,-42943798,-6967302,-57489682,-87470528,65,57,6,2,27,64,57,63,232,42,33,29,23,19,15,13,12,11,10,9,6,4,3,3,1,65,2,14,2,0,0,6391,1,424,66,0,1,0,0,0,65,0,0,65,2,1,63,6,63,232,3283,4,63,952,942,287,307,0,30,26,4,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,23,8582000,8641999,8582.000,8642.000,chfdb,1,1,CHF,CHF,1,-65928059,57894706,-85478694,-102240191,64,62,0,0,0,80,62,62,116,38,24,18,13,8,7,5,2,1,0,0,0,0,0,0,0,64,2,12,2,0,0,6355,0,402,64,0,0,0,0,0,64,0,0,64,0,0,62,0,62,116,3206,4,62,0,478,330,312,0,12,8,4,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,24,8642000,8701999,8642.000,8702.000,chfdb,1,1,CHF,CHF,1,-25097099,-19400286,-58416881,-91265698,67,58,7,3,45,222,58,65,321,52,45,40,36,26,22,19,18,13,11,9,9,7,7,7,4,67,5,48,4,0,1,4980,1,492,70,0,0,0,0,0,67,1,1,67,3,4,65,7,65,321,2265,5,65,1076,1264,979,746,0,47,37,10,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,25,8702000,8761999,8702.000,8762.000,chfdb,1,1,CHF,CHF,1,-64185564,36047534,-80121390,-88965571,66,64,0,0,0,99,64,64,137,41,25,18,18,15,7,6,4,2,1,0,0,0,0,0,0,66,0,0,0,0,0,6592,0,430,70,0,0,0,0,0,66,0,0,66,0,0,64,0,64,137,3123,4,64,0,548,396,0,0,15,15,0,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,26,8762000,8821999,8762.000,8822.000,chfdb,1,1,CHF,CHF,1,-125372346,5746634,-26441115,-51807761,77,55,20,0,0,186,55,75,461,59,49,45,40,38,34,31,26,22,21,20,19,19,19,19,2,77,14,69,12,0,2,7051,0,505,79,1,3,1,0,0,77,0,0,77,18,2,75,20,75,461,3172,4,75,2666,1573,865,1818,126,89,60,29,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,27,8822000,8881999,8822.000,8882.000,chfdb,1,1,CHF,CHF,1,-73844737,-21232695,-45651618,-54183760,69,54,13,2,50,98,54,67,399,56,48,45,38,32,29,28,24,21,17,14,13,12,11,11,7,69,6,27,6,0,0,6494,2,476,74,0,0,0,0,0,69,0,0,69,7,7,67,13,67,399,3290,4,67,1940,1524,464,869,0,64,52,12,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,28,8882000,8941999,8882.000,8942.000,chfdb,1,1,CHF,CHF,1,-72950081,58289478,-71836330,-108952740,71,69,0,0,0,262,69,69,203,50,40,35,30,20,13,6,5,2,1,1,0,0,0,0,0,71,6,66,4,0,2,3979,0,579,77,0,1,0,0,0,71,0,0,71,0,0,69,0,69,203,1592,6,69,0,753,972,845,0,32,20,12,40,train
76,train,CHF,1,chf03,4,6,train/CHF/chf03/chf03_30min_w004.mem,7202000,9001999,29,8942000,9001999,8942.000,9002.000,chfdb,1,1,CHF,CHF,1,-82225131,42805476,-41685011,-113992303,72,69,1,0,26,284,69,70,228,50,40,35,31,18,15,13,10,7,4,3,1,1,0,0,0,72,8,99,5,0,3,5016,0,653,75,0,5,0,0,0,72,0,0,72,0,0,70,1,70,228,1982,6,70,142,833,1053,1111,0,35,19,16,40,train
77,train,CHF,1,chf03,13,7,val/CHF/chf03/chf03_30min_w013.mem,23402000,25201999,0,23402000,23461999,23402.000,23462.000,chfdb,1,1,CHF,CHF,1,-88568409,28625128,-49810696,-87207978,71,60,9,0,0,72,60,69,276,53,40,33,25,19,16,12,12,11,10,9,9,9,9,9,5,71,9,69,8,0,1,6807,0,510,72,0,0,0,0,0,71,1,1,71,6,5,69,9,69,276,3454,4,69,1304,1024,307,1267,0,51,33,18,41,val
77,train,CHF,1,chf03,13,7,val/CHF/chf03/chf03_30min_w013.mem,23402000,25201999,1,23462000,23521999,23462.000,23522.000,chfdb,2,2,ARR,ARR,1,-80344519,-45106418,-24584340,-44761954,71,57,12,3,59,171,57,69,417,62,54,47,38,35,32,26,23,19,18,15,13,12,12,11,7,71,5,23,5,0,0,5773,2,534,84,0,4,0,0,0,71,0,0,71,5,7,69,12,69,417,2630,5,69,1739,1547,768,704,0,64,54,10,41,val
77,train,CHF,1,chf03,13,7,val/CHF/chf03/chf03_30min_w013.mem,23402000,25201999,2,23522000,23581999,23522.000,23582.000,chfdb,1,1,CHF,CHF,1,-100922852,53455839,-42663372,-106578846,71,66,3,0,37,148,66,69,183,43,29,23,17,12,10,9,7,7,7,6,4,3,3,3,2,71,4,31,4,0,0,3509,0,578,82,0,4,0,0,0,71,0,0,71,1,2,69,3,69,183,1911,6,69,434,678,574,563,0,25,17,8,41,val
77,train,CHF,1,chf03,13,7,val/CHF/chf03/chf03_30min_w013.mem,23402000,25201999,3,23582000,23641999,23582.000,23642.000,chfdb,0,0,NSR,NSR,1,-21020286,-37402399,-40130347,-95039999,71,63,6,3,52,253,63,69,293,56,44,40,31,26,21,18,13,8,8,7,6,5,5,5,3,71,6,46,6,0,0,5581,2,550,75,0,1,0,0,0,71,1,1,71,2,3,69,6,69,293,2515,5,69,869,1087,1028,845,0,47,35,12,41,val
77,train,CHF,1,chf03,13,7,val/CHF/chf03/chf03_30min_w013.mem,23402000,25201999,4,23642000,23701999,23642.000,23702.000,chfdb,1,1,CHF,CHF,1,-74380801,-398303,-25202696,-95727205,71,59,10,0,0,258,59,69,387,60,57,52,42,36,28,23,17,13,11,10,10,10,9,9,5,71,13,111,13,0,0,4512,0,591,77,0,0,0,0,0,71,0,0,71,4,5,69,10,69,387,1968,6,69,1449,1435,1119,1830,0,77,51,26,41,val
77,train,CHF,1,chf03,13,7,val/CHF/chf03/chf03_30min_w013.mem,23402000,25201999,5,23702000,23761999,23702.000,23762.000,chfdb,1,1,CHF,CHF,1,-35873204,-2383943,-76442793,-78965684,72,68,2,2,32,350,68,70,356,60,54,50,44,38,32,23,18,15,10,4,4,3,1,0,0,72,6,66,6,0,1,4181,1,664,79,0,1,0,0,0,72,0,0,72,0,0,70,2,70,356,2029,6,70,285,1301,1317,833,0,53,40,13,41,val
