case_id,split,record_id,window_id,true_class,selection_tags,mem_file,py_qrs_count,rtl_qrs_count,qrs_count_diff,py_beat_count,rtl_beat_count,diff_beat_count,py_pnn_match_count,rtl_pnn_match_count,diff_pnn_match_count,py_pnn_mismatch_count,rtl_pnn_mismatch_count,diff_pnn_mismatch_count,py_dscr_flip_count,rtl_dscr_flip_count,diff_dscr_flip_count,py_dscr_slope_count,rtl_dscr_slope_count,diff_dscr_slope_count,py_ram_code_sum,rtl_ram_code_sum,diff_ram_code_sum,py_ram_code_count,rtl_ram_code_count,diff_ram_code_count,py_rdm_valid_count,rtl_rdm_valid_count,diff_rdm_valid_count,py_rdm_code_sum,rtl_rdm_code_sum,diff_rdm_code_sum,py_rdm_ge10_count,rtl_rdm_ge10_count,diff_rdm_ge10_count,py_rdm_ge20_count,rtl_rdm_ge20_count,diff_rdm_ge20_count,py_rdm_ge30_count,rtl_rdm_ge30_count,diff_rdm_ge30_count,py_rdm_ge40_count,rtl_rdm_ge40_count,diff_rdm_ge40_count,py_rdm_ge50_count,rtl_rdm_ge50_count,diff_rdm_ge50_count,py_rdm_ge60_count,rtl_rdm_ge60_count,diff_rdm_ge60_count,py_rdm_ge70_count,rtl_rdm_ge70_count,diff_rdm_ge70_count,py_rdm_ge80_count,rtl_rdm_ge80_count,diff_rdm_ge80_count,py_rdm_ge90_count,rtl_rdm_ge90_count,diff_rdm_ge90_count,py_rdm_ge100_count,rtl_rdm_ge100_count,diff_rdm_ge100_count,py_rdm_ge110_count,rtl_rdm_ge110_count,diff_rdm_ge110_count,py_rdm_ge120_count,rtl_rdm_ge120_count,diff_rdm_ge120_count,py_rdm_ge130_count,rtl_rdm_ge130_count,diff_rdm_ge130_count,py_rdm_ge140_count,rtl_rdm_ge140_count,diff_rdm_ge140_count,py_rdm_ge150_count,rtl_rdm_ge150_count,diff_rdm_ge150_count,py_ectopic_pair_count,rtl_ectopic_pair_count,diff_ectopic_pair_count,py_qrs_maf_valid_count,rtl_qrs_maf_valid_count,diff_qrs_maf_valid_count,py_qrs_maf_count,rtl_qrs_maf_count,diff_qrs_maf_count,py_qrs_maf_code_sum,rtl_qrs_maf_code_sum,diff_qrs_maf_code_sum,py_qrs_width_abn_count,rtl_qrs_width_abn_count,diff_qrs_width_abn_count,py_qrs_complex_abn_count,rtl_qrs_complex_abn_count,diff_qrs_complex_abn_count,py_qrs_energy_abn_count,rtl_qrs_energy_abn_count,diff_qrs_energy_abn_count,py_qrs_terminal_delay_count,rtl_qrs_terminal_delay_count,diff_qrs_terminal_delay_count,py_qrs_late_energy_count,rtl_qrs_late_energy_count,diff_qrs_late_energy_count,py_qrs_asymmetry_count,rtl_qrs_asymmetry_count,diff_qrs_asymmetry_count,py_qrs_peak_to_tail_count,rtl_qrs_peak_to_tail_count,diff_qrs_peak_to_tail_count,py_qrs_pvc_like_count,rtl_qrs_pvc_like_count,diff_qrs_pvc_like_count,py_qrs_rbbb_like_count,rtl_qrs_rbbb_like_count,diff_qrs_rbbb_like_count,py_qrs_maf_width_sum,rtl_qrs_maf_width_sum,diff_qrs_maf_width_sum,py_qrs_maf_complex_sum,rtl_qrs_maf_complex_sum,diff_qrs_maf_complex_sum,py_qrs_maf_energy_sum,rtl_qrs_maf_energy_sum,diff_qrs_maf_energy_sum,py_rbbb_delay_valid_count,rtl_rbbb_delay_valid_count,diff_rbbb_delay_valid_count,py_rbbb_delay_wide_count,rtl_rbbb_delay_wide_count,diff_rbbb_delay_wide_count,py_rbbb_delay_terminal_count,rtl_rbbb_delay_terminal_count,diff_rbbb_delay_terminal_count,py_rbbb_delay_like_count,rtl_rbbb_delay_like_count,diff_rbbb_delay_like_count,py_rbbb_delay_segment_count,rtl_rbbb_delay_segment_count,diff_rbbb_delay_segment_count,py_rbbb_delay_applied_count,rtl_rbbb_delay_applied_count,diff_rbbb_delay_applied_count,py_pre_qrs_bump_count,rtl_pre_qrs_bump_count,diff_pre_qrs_bump_count,py_eerg_gate_count,rtl_eerg_gate_count,diff_eerg_gate_count,py_eerg_applied_count,rtl_eerg_applied_count,diff_eerg_applied_count,py_eerg_pre_qrs_bump_count,rtl_eerg_pre_qrs_bump_count,diff_eerg_pre_qrs_bump_count,py_eerg_early_count,rtl_eerg_early_count,diff_eerg_early_count,py_eerg_ecp_count,rtl_eerg_ecp_count,diff_eerg_ecp_count,py_eerg_pnn_decision_count,rtl_eerg_pnn_decision_count,diff_eerg_pnn_decision_count,py_eerg_pnn_mismatch_count,rtl_eerg_pnn_mismatch_count,diff_eerg_pnn_mismatch_count,py_eerg_rdm_valid_count,rtl_eerg_rdm_valid_count,diff_eerg_rdm_valid_count,py_eerg_rdm_code_sum,rtl_eerg_rdm_code_sum,diff_eerg_rdm_code_sum,py_class_mem_NSR,rtl_class_mem_NSR,diff_class_mem_NSR,py_class_mem_CHF,rtl_class_mem_CHF,diff_class_mem_CHF,py_class_mem_ARR,rtl_class_mem_ARR,diff_class_mem_ARR,py_class_mem_AFF,rtl_class_mem_AFF,diff_class_mem_AFF,py_pred_class,rtl_pred_class,pred_class_mismatch,class_mem_mismatch,first_mismatch_stage,complete_match,final_layer_compared,final_layer_note
54,train,04908,0,AFF,record_start,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0054_train_AFF_04908_w00000.mem,98,98,0,98,98,0,96,96,0,0,0,0,195,195,0,6073,6073,0,381,381,0,96,96,0,96,96,0,54,54,0,48,48,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,0,1,1,0,11,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4423,4423,0,195,195,0,1210,1210,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,0,0,0,0,0,0,0,98,98,0,0,0,0,0,0,0,96,96,0,0,0,0,96,96,0,54,54,0,-54031619,-54031619,0,24665957,24665957,0,-122389105,-122389105,0,-49880971,-49880971,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
55,train,04908,306,AFF,record_middle,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0055_train_AFF_04908_w00306.mem,101,101,0,101,101,0,99,99,0,0,0,0,201,201,0,6134,6134,0,339,339,0,99,99,0,99,99,0,53,53,0,50,50,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5005,5005,0,201,201,0,1199,1199,0,122,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,0,0,0,0,0,0,0,101,101,0,0,0,0,0,0,0,99,99,0,0,0,0,99,99,0,53,53,0,-57218051,-57218051,0,21768927,21768927,0,-126838010,-126838010,0,-39398255,-39398255,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
56,train,04908,424,AFF,python_low_confidence_window,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0056_train_AFF_04908_w00424.mem,96,96,0,96,96,0,89,89,0,5,5,0,190,190,0,6078,6078,0,519,519,0,89,89,0,94,94,0,124,124,0,48,48,0,11,11,0,5,5,0,5,5,0,5,5,0,5,5,0,5,5,0,5,5,0,5,5,0,5,5,0,5,5,0,5,5,0,5,5,0,5,5,0,5,5,0,2,2,0,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4182,4182,0,188,188,0,1307,1307,0,108,108,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,96,96,0,0,0,0,0,0,0,96,96,0,1,1,0,2,2,0,94,94,0,5,5,0,94,94,0,124,124,0,-54088203,-54088203,0,10223267,10223267,0,-104853967,-104853967,0,-51837723,-51837723,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
57,train,04908,612,AFF,record_end,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0057_train_AFF_04908_w00612.mem,102,102,0,102,102,0,100,100,0,0,0,0,199,199,0,3885,3885,0,200,200,0,100,100,0,100,100,0,17,17,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4388,4388,0,197,197,0,650,650,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,0,0,0,0,0,0,0,101,101,0,0,0,0,0,0,0,100,100,0,0,0,0,100,100,0,17,17,0,-31033378,-31033378,0,63661027,63661027,0,-174278376,-174278376,0,-52968451,-52968451,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
58,train,04936,0,AFF,record_start,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0058_train_AFF_04936_w00000.mem,69,69,0,69,69,0,67,67,0,0,0,0,137,137,0,1741,1741,0,67,67,0,67,67,0,67,67,0,83,83,0,44,44,0,25,25,0,11,11,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2682,2682,0,137,137,0,267,267,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,0,0,0,0,0,0,69,69,0,0,0,0,0,0,0,67,67,0,0,0,0,67,67,0,83,83,0,-1587169,-1587169,0,-38830656,-38830656,0,-93490601,-93490601,0,-61275283,-61275283,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
59,train,04936,47,AFF,python_misclassified_window,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0059_train_AFF_04936_w00047.mem,65,65,0,65,65,0,63,63,0,0,0,0,129,129,0,1555,1555,0,63,63,0,63,63,0,63,63,0,84,84,0,44,44,0,25,25,0,9,9,0,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3624,3624,0,129,129,0,240,240,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,63,63,0,0,0,0,63,63,0,84,84,0,15505722,15505722,0,-47626920,-47626920,0,-100318359,-100318359,0,-63415782,-63415782,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
60,train,04936,306,AFF,record_middle,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0060_train_AFF_04936_w00306.mem,93,93,0,93,93,0,46,46,0,45,45,0,153,153,0,2019,2019,0,79,79,0,45,45,0,91,91,0,899,899,0,83,83,0,80,80,0,72,72,0,70,70,0,70,70,0,67,67,0,63,63,0,58,58,0,55,55,0,55,55,0,51,51,0,50,50,0,45,45,0,44,44,0,36,36,0,11,11,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3611,3611,0,153,153,0,342,342,0,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,93,0,0,0,0,0,0,0,93,93,0,17,17,0,11,11,0,91,91,0,45,45,0,91,91,0,899,899,0,-101870598,-101870598,0,-84468897,-84468897,0,-122369577,-122369577,0,110292876,110292876,0,3,3,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
61,train,04936,612,AFF,record_end,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0061_train_AFF_04936_w00612.mem,87,87,0,87,87,0,85,85,0,0,0,0,96,96,0,1523,1523,0,82,82,0,84,84,0,85,85,0,55,55,0,44,44,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3387,3387,0,96,96,0,307,307,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,0,0,0,0,0,0,0,86,86,0,0,0,0,0,0,0,85,85,0,0,0,0,85,85,0,55,55,0,-29462275,-29462275,0,-1917238,-1917238,0,-118297462,-118297462,0,-47977808,-47977808,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
62,train,05121,0,AFF,record_start,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0062_train_AFF_05121_w00000.mem,76,76,0,76,76,0,74,74,0,0,0,0,151,151,0,5974,5974,0,70,70,0,74,74,0,74,74,0,113,113,0,57,57,0,36,36,0,12,12,0,7,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,9,9,0,186,186,0,6,6,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4046,4046,0,151,151,0,1319,1319,0,151,151,0,41,41,0,72,72,0,41,41,0,1,1,0,1,1,0,76,76,0,0,0,0,0,0,0,76,76,0,0,0,0,0,0,0,74,74,0,0,0,0,74,74,0,113,113,0,-138854617,-138854617,0,18329509,18329509,0,-16813850,-16813850,0,-60690884,-60690884,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
63,train,05121,306,AFF,record_middle,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0063_train_AFF_05121_w00306.mem,88,88,0,88,88,0,53,53,0,33,33,0,171,171,0,5114,5114,0,307,307,0,52,52,0,86,86,0,744,744,0,82,82,0,78,78,0,71,71,0,61,61,0,60,60,0,58,58,0,51,51,0,48,48,0,40,40,0,39,39,0,37,37,0,33,33,0,30,30,0,28,28,0,28,28,0,5,5,0,88,88,0,20,20,0,305,305,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4625,4625,0,169,169,0,1357,1357,0,166,166,0,33,33,0,86,86,0,33,33,0,0,0,0,0,0,0,88,88,0,0,0,0,0,0,0,88,88,0,8,8,0,5,5,0,86,86,0,33,33,0,86,86,0,744,744,0,-129830717,-129830717,0,-61939162,-61939162,0,-15497776,-15497776,0,10642854,10642854,0,3,3,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
64,train,05121,612,AFF,record_end,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0064_train_AFF_05121_w00612.mem,81,81,0,81,81,0,76,76,0,3,3,0,56,56,0,2151,2151,0,194,194,0,76,76,0,79,79,0,140,140,0,56,56,0,34,34,0,13,13,0,5,5,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,2,2,0,1,1,0,81,81,0,6,6,0,62,62,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7059,7059,0,35,35,0,1012,1012,0,127,127,0,10,10,0,70,70,0,10,10,0,1,1,0,1,1,0,81,81,0,0,0,0,0,0,0,81,81,0,1,1,0,1,1,0,79,79,0,3,3,0,79,79,0,140,140,0,-150563264,-150563264,0,35250909,35250909,0,-184113,-184113,0,-83926583,-83926583,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
65,train,05261,0,AFF,record_start,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0065_train_AFF_05261_w00000.mem,77,77,0,77,77,0,34,34,0,41,41,0,139,139,0,2313,2313,0,536,536,0,34,34,0,75,75,0,668,668,0,63,63,0,52,52,0,48,48,0,45,45,0,44,44,0,44,44,0,44,44,0,41,41,0,41,41,0,41,41,0,41,41,0,41,41,0,41,41,0,41,41,0,41,41,0,19,19,0,77,77,0,18,18,0,81,81,0,17,17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3816,3816,0,133,133,0,420,420,0,259,259,0,28,28,0,43,43,0,28,28,0,0,0,0,0,0,0,77,77,0,0,0,0,0,0,0,77,77,0,16,16,0,19,19,0,75,75,0,41,41,0,75,75,0,668,668,0,-97878104,-97878104,0,-109818020,-109818020,0,34702279,34702279,0,-18712666,-18712666,0,2,2,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
66,train,05261,205,AFF,python_correct_window,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0066_train_AFF_05261_w00205.mem,86,86,0,86,86,0,63,63,0,21,21,0,146,146,0,2461,2461,0,951,951,0,64,64,0,84,84,0,580,580,0,67,67,0,59,59,0,55,55,0,50,50,0,47,47,0,45,45,0,42,42,0,39,39,0,37,37,0,31,31,0,30,30,0,23,23,0,20,20,0,18,18,0,17,17,0,9,9,0,86,86,0,30,30,0,114,114,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5896,5896,0,29,29,0,243,243,0,100,100,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,86,86,0,0,0,0,0,0,0,86,86,0,23,23,0,9,9,0,84,84,0,21,21,0,84,84,0,580,580,0,-46940528,-46940528,0,-98271650,-98271650,0,-17425875,-17425875,0,-32880300,-32880300,0,2,2,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
67,train,05261,306,AFF,record_middle,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0067_train_AFF_05261_w00306.mem,81,81,0,81,81,0,43,43,0,36,36,0,155,155,0,2439,2439,0,642,642,0,43,43,0,79,79,0,558,558,0,49,49,0,38,38,0,37,37,0,37,37,0,37,37,0,36,36,0,36,36,0,36,36,0,36,36,0,36,36,0,36,36,0,36,36,0,36,36,0,36,36,0,36,36,0,19,19,0,81,81,0,3,3,0,17,17,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2935,2935,0,152,152,0,450,450,0,193,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,81,81,0,10,10,0,19,19,0,79,79,0,36,36,0,79,79,0,558,558,0,-49782423,-49782423,0,-112457701,-112457701,0,-28346033,-28346033,0,-974745,-974745,0,3,3,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
68,train,05261,612,AFF,record_end,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0068_train_AFF_05261_w00612.mem,65,65,0,65,65,0,60,60,0,3,3,0,129,129,0,2110,2110,0,822,822,0,60,60,0,63,63,0,67,67,0,22,22,0,6,6,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,1,1,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273,3273,0,129,129,0,361,361,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,65,65,0,1,1,0,1,1,0,63,63,0,3,3,0,63,63,0,67,67,0,16571559,16571559,0,-36899864,-36899864,0,-71746070,-71746070,0,-102923809,-102923809,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
69,train,06453,0,AFF,record_start,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0069_train_AFF_06453_w00000.mem,82,82,0,82,82,0,70,70,0,10,10,0,2,2,0,503,503,0,152,152,0,70,70,0,80,80,0,234,234,0,46,46,0,31,31,0,22,22,0,14,14,0,13,13,0,13,13,0,13,13,0,13,13,0,12,12,0,10,10,0,10,10,0,10,10,0,9,9,0,9,9,0,9,9,0,5,5,0,82,82,0,11,11,0,64,64,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8114,8114,0,2,2,0,639,639,0,97,97,0,3,3,0,4,4,0,3,3,0,0,0,0,0,0,0,82,82,0,0,0,0,0,0,0,82,82,0,13,13,0,5,5,0,80,80,0,10,10,0,80,80,0,234,234,0,-139145100,-139145100,0,90322890,90322890,0,-50353381,-50353381,0,-98863990,-98863990,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
70,train,06453,277,AFF,record_middle,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0070_train_AFF_06453_w00277.mem,63,63,0,63,63,0,58,58,0,3,3,0,0,0,0,445,445,0,103,103,0,58,58,0,61,61,0,120,120,0,37,37,0,23,23,0,12,12,0,7,7,0,6,6,0,5,5,0,5,5,0,4,4,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,0,0,0,63,63,0,8,8,0,58,58,0,8,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5712,5712,0,0,0,0,520,520,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,63,63,0,2,2,0,0,0,0,61,61,0,3,3,0,61,61,0,120,120,0,-83068652,-83068652,0,60234444,60234444,0,-78081749,-78081749,0,-97029461,-97029461,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
71,train,06453,553,AFF,record_end,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0071_train_AFF_06453_w00553.mem,20,20,0,20,20,0,17,17,0,1,1,0,0,0,0,0,0,0,16,16,0,17,17,0,18,18,0,43,43,0,15,15,0,10,10,0,5,5,0,2,2,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,20,20,0,6,6,0,26,26,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388,1388,0,0,0,0,96,96,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,20,20,0,1,1,0,0,0,0,18,18,0,1,1,0,18,18,0,43,43,0,-37686291,-37686291,0,12166068,12166068,0,-13203089,-13203089,0,-154401189,-154401189,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
72,train,06995,0,AFF,record_start,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0072_train_AFF_06995_w00000.mem,89,89,0,89,89,0,55,55,0,32,32,0,177,177,0,2195,2195,0,518,518,0,56,56,0,87,87,0,749,749,0,80,80,0,74,74,0,69,69,0,67,67,0,63,63,0,57,57,0,54,54,0,50,50,0,47,47,0,40,40,0,37,37,0,35,35,0,30,30,0,24,24,0,22,22,0,12,12,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2729,2729,0,177,177,0,272,272,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,89,0,0,0,0,0,0,0,89,89,0,18,18,0,12,12,0,87,87,0,32,32,0,87,87,0,749,749,0,-40532402,-40532402,0,-112128100,-112128100,0,-73515546,-73515546,0,31427570,31427570,0,3,3,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
73,train,06995,306,AFF,record_middle,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0073_train_AFF_06995_w00306.mem,99,99,0,99,99,0,85,85,0,11,11,0,193,193,0,2262,2262,0,674,674,0,85,85,0,97,97,0,314,314,0,55,55,0,36,36,0,27,27,0,24,24,0,22,22,0,22,22,0,20,20,0,16,16,0,15,15,0,15,15,0,15,15,0,14,14,0,13,13,0,11,11,0,9,9,0,2,2,0,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4314,4314,0,193,193,0,351,351,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,0,0,0,0,0,0,0,98,98,0,8,8,0,2,2,0,96,96,0,11,11,0,96,96,0,314,314,0,1731714,1731714,0,-54983515,-54983515,0,-98934573,-98934573,0,-44843141,-44843141,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
74,train,06995,612,AFF,record_end,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0074_train_AFF_06995_w00612.mem,89,89,0,89,89,0,56,56,0,31,31,0,173,173,0,2855,2855,0,638,638,0,58,58,0,87,87,0,752,752,0,83,83,0,81,81,0,73,73,0,64,64,0,62,62,0,54,54,0,50,50,0,48,48,0,46,46,0,40,40,0,38,38,0,33,33,0,30,30,0,27,27,0,23,23,0,10,10,0,88,88,0,1,1,0,12,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4975,4975,0,171,171,0,421,421,0,96,96,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,88,88,0,0,0,0,0,0,0,88,88,0,17,17,0,10,10,0,86,86,0,30,30,0,87,87,0,752,752,0,-68879788,-68879788,0,-112118299,-112118299,0,-37422039,-37422039,0,21953357,21953357,0,3,3,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
75,train,07879,0,AFF,record_start,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0075_train_AFF_07879_w00000.mem,67,67,0,67,67,0,16,16,0,49,49,0,0,0,0,0,0,0,43,43,0,15,15,0,65,65,0,826,826,0,62,62,0,60,60,0,59,59,0,58,58,0,58,58,0,58,58,0,58,58,0,58,58,0,58,58,0,56,56,0,54,54,0,53,53,0,49,49,0,46,46,0,39,39,0,3,3,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2353,2353,0,0,0,0,1,1,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,67,67,0,8,8,0,3,3,0,65,65,0,49,49,0,65,65,0,826,826,0,-112661766,-112661766,0,-52952636,-52952636,0,-55998814,-55998814,0,18073927,18073927,0,3,3,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
